cost_component|cost_period|same_education_req|var_pop|closest_relative_type|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
secondary_sector|before_index|no|bd_20#prev_2021|partner|65+|366825987.55|13847|43322519.187|13847|26491.369073|3128.6574122
secondary_sector|before_index|yes|bd_20#prev_2021|father|0-24|5806044.6183|605|-2004094.148|605|9596.7679641|-3312.552311
secondary_sector|before_index|yes|bd_20#prev_2021|mother|0-24|6718770.3577|608|-1346183.77|608|11050.609141|-2214.118042
secondary_sector|before_index|yes|bd_20#prev_2021|child|25-64|33417875.035|2510.9535519|4170655.9089|2510.9535519|13308.838393|1660.9848899
secondary_sector|before_index|yes|bd_20#prev_2021|grouped|25-64|241511881.34|14700.953552|26207553.427|14700.953552|16428.31402|1782.7111238
secondary_sector|before_index|yes|bd_20#prev_2021|parent|25-64|45942380.082|1683|1324735.0439|1683|27297.908546|787.12717996
secondary_sector|before_index|yes|bd_20#prev_2021|partner|25-64|135107237.31|9307|16645377.334|9307|14516.733352|1788.4793526
secondary_sector|before_index|yes|bd_20#prev_2021|sibling|25-64|27044388.918|1200|4066785.1396|1200|22536.990765|3388.9876164
secondary_sector|before_index|yes|bd_20#prev_2021|child|65+|137201395.85|9447|6765505.3275|9447|14523.276792|716.15384011
secondary_sector|before_index|yes|bd_20#prev_2021|grouped|65+|502500146.02|23266|34338980.885|23266|21598.046334|1475.9297208
secondary_sector|before_index|yes|bd_20#prev_2021|partner|65+|365298750.16|13819|27573475.557|13819|26434.52856|1995.3307444
secondary_sector|after_index|no|bd_21#inc_2016_2021|father|0-24|114753977.87|7945|27776985.552|7945|14443.546617|3496.1592891
secondary_sector|after_index|no|bd_21#inc_2016_2021|mother|0-24|132446228.15|8627|27497900.288|8627|15352.524417|3187.4232397
secondary_sector|after_index|no|bd_21#inc_2016_2021|child|25-64|17310588.661|1330.2389101|10461207.256|1330.2389101|13013.142624|7864.1567142
secondary_sector|after_index|no|bd_21#inc_2016_2021|grouped|25-64|134232760.39|8119.2389101|19614418.152|8119.2389101|16532.67774|2415.7951711
secondary_sector|after_index|no|bd_21#inc_2016_2021|parent|25-64|69238647.951|3037|4074905.0799|3037|22798.369427|1341.7534013
secondary_sector|after_index|no|bd_21#inc_2016_2021|partner|25-64|32029165.584|2467|7224756.2395|2467|12983.042393|2928.559481
secondary_sector|after_index|no|bd_21#inc_2016_2021|sibling|25-64|15654358.197|1285|-2146450.424|1285|12182.37992|-1670.389435
secondary_sector|after_index|no|bd_21#inc_2016_2021|child|65+|14349214.898|1008|-929209.1033|1008|14235.33224|-921.8344279
secondary_sector|after_index|no|bd_21#inc_2016_2021|grouped|65+|31193335.729|1521|-496439.1111|1521|20508.439006|-326.3899481
secondary_sector|after_index|no|bd_21#inc_2016_2021|partner|65+|16844120.831|513|432769.99219|513|32834.54353|843.60622259
secondary_sector|after_index|yes|bd_21#inc_2016_2021|father|0-24|113495229.64|7890|11584890.466|7890|14384.693237|1468.3004393
secondary_sector|after_index|yes|bd_21#inc_2016_2021|mother|0-24|131686615.38|8560|27460657.626|8560|15383.950395|3208.0207507
secondary_sector|after_index|yes|bd_21#inc_2016_2021|child|25-64|17157717.742|1303.2389101|6603398.6929|1303.2389101|13165.44312|5066.9133969
secondary_sector|after_index|yes|bd_21#inc_2016_2021|grouped|25-64|122578856.52|7274.2389101|14164769.297|7274.2389101|16851.090271|1947.2510419
secondary_sector|after_index|yes|bd_21#inc_2016_2021|parent|25-64|64590692.129|2873|5855507.5702|2873|22481.967326|2038.1161052
secondary_sector|after_index|yes|bd_21#inc_2016_2021|partner|25-64|32016327.635|2461|1741947.5473|2461|13009.478925|707.82102694
secondary_sector|after_index|yes|bd_21#inc_2016_2021|sibling|25-64|8814119.0185|637|-36084.51377|637|13836.921536|-56.64758833
secondary_sector|after_index|yes|bd_21#inc_2016_2021|child|65+|14292862.843|998|-304697.3778|998|14321.505855|-305.3079938
secondary_sector|after_index|yes|bd_21#inc_2016_2021|grouped|65+|31114215.293|1507|-1080002.39|1507|20646.460049|-716.6571931
secondary_sector|after_index|yes|bd_21#inc_2016_2021|partner|65+|16821352.45|509|-775305.0123|509|33047.843713|-1523.192559
secondary_sector|before_index|no|bd_21#inc_2016_2021|father|0-24|101785038.16|7945|21820428.268|7945|12811.206817|2746.4352761
secondary_sector|before_index|no|bd_21#inc_2016_2021|mother|0-24|126525012.13|8627|27255300.084|8627|14666.165774|3159.3022005
secondary_sector|before_index|no|bd_21#inc_2016_2021|child|25-64|11471853.458|1330.2389101|3581771.7385|1330.2389101|8623.9046016|2692.5777854
secondary_sector|before_index|no|bd_21#inc_2016_2021|grouped|25-64|124409193.81|8119.2389101|15529525.215|8119.2389101|15322.765494|1912.6823816
secondary_sector|before_index|no|bd_21#inc_2016_2021|parent|25-64|63411523.693|3037|6117973.357|3037|20879.658773|2014.4792088
secondary_sector|before_index|no|bd_21#inc_2016_2021|partner|25-64|34432251.703|2467|9148455.1235|2467|13957.134861|3708.3320322
secondary_sector|before_index|no|bd_21#inc_2016_2021|sibling|25-64|15093564.955|1285|-3318675.004|1285|11745.964946|-2582.626462
secondary_sector|before_index|no|bd_21#inc_2016_2021|child|65+|14659056.618|1008|-1631981.993|1008|14542.714899|-1619.029755
secondary_sector|before_index|no|bd_21#inc_2016_2021|grouped|65+|30948934.291|1521|-1005782.73|1521|20347.754301|-661.2641225
secondary_sector|before_index|no|bd_21#inc_2016_2021|partner|65+|16289877.673|513|626199.26296|513|31754.147511|1220.6613313
secondary_sector|before_index|yes|bd_21#inc_2016_2021|father|0-24|101157497.09|7890|8524025.4934|7890|12820.97555|1080.3581107
secondary_sector|before_index|yes|bd_21#inc_2016_2021|mother|0-24|126081395.19|8560|25772647.281|8560|14729.134952|3010.8232805
secondary_sector|before_index|yes|bd_21#inc_2016_2021|child|25-64|11240212.962|1303.2389101|1449666.6118|1303.2389101|8624.8291657|1112.3567602
secondary_sector|before_index|yes|bd_21#inc_2016_2021|grouped|25-64|111388693.52|7274.2389101|10773178.977|7274.2389101|15312.762599|1481.0042823
secondary_sector|before_index|yes|bd_21#inc_2016_2021|parent|25-64|58377607.189|2873|6720000.771|2873|20319.389902|2339.018716
secondary_sector|before_index|yes|bd_21#inc_2016_2021|partner|25-64|34392509.91|2461|3124107.9276|2461|13975.014185|1269.446537
secondary_sector|before_index|yes|bd_21#inc_2016_2021|sibling|25-64|7378363.4592|637|-520596.3338|637|11582.988162|-817.2626905
secondary_sector|before_index|yes|bd_21#inc_2016_2021|child|65+|13905613.162|998|1953560.3618|998|13933.480122|1957.4753124
secondary_sector|before_index|yes|bd_21#inc_2016_2021|grouped|65+|30173527.069|1507|3490971.3437|1507|20022.247557|2316.5038777
secondary_sector|before_index|yes|bd_21#inc_2016_2021|partner|65+|16267913.907|509|1537410.9819|509|31960.538127|3020.4537954
secondary_sector|after_index|no|bd_21#prev_2021|father|0-24|113284309.81|6963|26553951.556|6963|16269.468593|3813.5791406
secondary_sector|after_index|no|bd_21#prev_2021|mother|0-24|116758386.74|7571|19954339.403|7571|15421.791934|2635.6279755
secondary_sector|after_index|no|bd_21#prev_2021|child|25-64|58179041.411|5741.9125683|8270504.6779|5741.9125683|10132.345402|1440.3745406
secondary_sector|after_index|no|bd_21#prev_2021|grouped|25-64|750186422.65|40762.912568|62746330.255|40762.912568|18403.651147|1539.2994833
secondary_sector|after_index|no|bd_21#prev_2021|parent|25-64|402683341.77|15794|30683307.712|15794|25495.969468|1942.7192422
secondary_sector|after_index|no|bd_21#prev_2021|partner|25-64|166657629.44|11174|27714692.198|11174|14914.769057|2480.283891
secondary_sector|after_index|no|bd_21#prev_2021|sibling|25-64|122666410.03|8053|-3922174.334|8053|15232.386692|-487.0451178
secondary_sector|after_index|no|bd_21#prev_2021|child|65+|51152538.617|3657|12366116.698|3657|13987.568668|3381.492124
secondary_sector|after_index|no|bd_21#prev_2021|grouped|65+|111329580.15|5443|21915536.541|5443|20453.716728|4026.3708509
secondary_sector|after_index|no|bd_21#prev_2021|partner|65+|60177041.531|1786|9549419.8439|1786|33693.752257|5346.8196214
secondary_sector|after_index|yes|bd_21#prev_2021|father|0-24|112955169.92|6927|18623187.594|6927|16306.506413|2688.4925067
secondary_sector|after_index|yes|bd_21#prev_2021|mother|0-24|116252575.07|7522|23391104.015|7522|15455.008651|3109.6921051
secondary_sector|after_index|yes|bd_21#prev_2021|child|25-64|56692083.199|5593.9125683|15893144.795|5593.9125683|10134.603018|2841.1500181
secondary_sector|after_index|yes|bd_21#prev_2021|grouped|25-64|664228711.7|35845.912568|95777500.061|35845.912568|18530.110244|2671.9224926
secondary_sector|after_index|yes|bd_21#prev_2021|parent|25-64|368962756.03|14645|32912274.859|14645|25193.769616|2247.3386725
secondary_sector|after_index|yes|bd_21#prev_2021|partner|25-64|165822755.08|11129|45426930.124|11129|14900.058862|4081.8519296
secondary_sector|after_index|yes|bd_21#prev_2021|sibling|25-64|72751117.387|4478|1545150.2819|4478|16246.341534|345.05365832
secondary_sector|after_index|yes|bd_21#prev_2021|child|65+|51086345.885|3635|10334575.96|3635|14054.015374|2843.0745421
secondary_sector|after_index|yes|bd_21#prev_2021|grouped|65+|111251270.76|5419|22595935.494|5419|20529.852512|4169.7611172
secondary_sector|after_index|yes|bd_21#prev_2021|partner|65+|60164924.876|1784|12261359.534|1784|33724.733675|6872.9593799
secondary_sector|before_index|no|bd_21#prev_2021|father|0-24|95274904.275|6963|21490148.462|6963|13683.025172|3086.3346923
secondary_sector|before_index|no|bd_21#prev_2021|mother|0-24|107691909.8|7571|12384928.539|7571|14224.264932|1635.8378733
secondary_sector|before_index|no|bd_21#prev_2021|child|25-64|49442767.852|5741.9125683|-1845770.027|5741.9125683|8610.8534855|-321.4556134
secondary_sector|before_index|no|bd_21#prev_2021|grouped|25-64|673807782.8|40762.912568|54433219.534|40762.912568|16529.922431|1335.3613887
secondary_sector|before_index|no|bd_21#prev_2021|parent|25-64|370741260.12|15794|39097060.028|15794|23473.550723|2475.4375097
secondary_sector|before_index|no|bd_21#prev_2021|partner|25-64|146390489.17|11174|21243833.062|11174|13100.992408|1901.1842726
secondary_sector|before_index|no|bd_21#prev_2021|sibling|25-64|107233265.66|8053|-4061903.529|8053|13315.940105|-504.3963156
secondary_sector|before_index|no|bd_21#prev_2021|child|65+|41720610.678|3657|2250727.0227|3657|11408.425124|615.45721156
secondary_sector|before_index|no|bd_21#prev_2021|grouped|65+|83615337.376|5443|-4377079.539|5443|15361.994741|-804.1667351
secondary_sector|before_index|no|bd_21#prev_2021|partner|65+|41894726.698|1786|-6627806.562|1786|23457.293784|-3710.977918
secondary_sector|before_index|yes|bd_21#prev_2021|father|0-24|94578248.503|6927|18339370.158|6927|13653.565541|2647.5198727
secondary_sector|before_index|yes|bd_21#prev_2021|mother|0-24|107296447.73|7522|12226059.507|7522|14264.350935|1625.3735054
secondary_sector|before_index|yes|bd_21#prev_2021|child|25-64|47778190.705|5593.9125683|10107375.017|5593.9125683|8541.1043025|1806.8525193
secondary_sector|before_index|yes|bd_21#prev_2021|grouped|25-64|597339117.52|35845.912568|79646727.586|35845.912568|16664.078962|2221.9193732
secondary_sector|before_index|yes|bd_21#prev_2021|parent|25-64|340981403.48|14645|53760601.784|14645|23283.127585|3670.918524
secondary_sector|before_index|yes|bd_21#prev_2021|partner|25-64|145816812.96|11129|18284807.289|11129|13102.418273|1642.9874462
secondary_sector|before_index|yes|bd_21#prev_2021|sibling|25-64|62762710.373|4478|-2506056.504|4478|14015.790615|-559.6374506
secondary_sector|before_index|yes|bd_21#prev_2021|child|65+|41489566.952|3635|-3027039.812|3635|11413.911129|-832.7482288
secondary_sector|before_index|yes|bd_21#prev_2021|grouped|65+|83382125.388|5419|-8561821.514|5419|15386.994905|-1579.963372
secondary_sector|before_index|yes|bd_21#prev_2021|partner|65+|41892558.436|1784|-5534781.702|1784|23482.375805|-3102.456111
secondary_sector|after_index|no|bd_22#inc_2016_2021|father|0-24|421975108.46|37378|70358876.627|37378|11289.397733|1882.3606567
secondary_sector|after_index|no|bd_22#inc_2016_2021|mother|0-24|496179520.54|37852|84416505.222|37852|13108.409609|2230.1729161
secondary_sector|after_index|no|bd_22#inc_2016_2021|child|25-64|279342312.1|31172.105113|47398173.243|31172.105113|8961.291228|1520.5316764
secondary_sector|after_index|no|bd_22#inc_2016_2021|grouped|25-64|2205522174.4|150766.10511|365768861.77|150766.10511|14628.766676|2426.0682565
secondary_sector|after_index|no|bd_22#inc_2016_2021|parent|25-64|551366638.54|23281|42964517.512|23281|23683.116642|1845.4756029
secondary_sector|after_index|no|bd_22#inc_2016_2021|partner|25-64|1134593317.3|78000|278212436.14|78000|14546.068171|3566.8261043
secondary_sector|after_index|no|bd_22#inc_2016_2021|sibling|25-64|240219906.39|18313|-2806265.122|18313|13117.452432|-153.2389626
secondary_sector|after_index|no|bd_22#inc_2016_2021|child|65+|498624024.69|40618|40077794.981|40618|12275.937385|986.70035405
secondary_sector|after_index|no|bd_22#inc_2016_2021|grouped|65+|1555376964.7|74300|183406986.31|74300|20933.741113|2468.4654954
secondary_sector|after_index|no|bd_22#inc_2016_2021|partner|65+|1056752940|33682|143329191.32|33682|31374.411851|4255.3646257
secondary_sector|after_index|yes|bd_22#inc_2016_2021|father|0-24|419812829.51|37204|84513302.301|37204|11284.077774|2271.618705
secondary_sector|after_index|yes|bd_22#inc_2016_2021|mother|0-24|492629760.2|37654|94382031.943|37654|13083.065815|2506.5605764
secondary_sector|after_index|yes|bd_22#inc_2016_2021|child|25-64|276663371.25|30718.105113|40048767.197|30718.105113|9006.5246615|1303.7512259
secondary_sector|after_index|yes|bd_22#inc_2016_2021|grouped|25-64|2068653916|141961.10511|370991811.44|141961.10511|14571.9767|2613.3342027
secondary_sector|after_index|yes|bd_22#inc_2016_2021|parent|25-64|500616149.1|21499|40383246.61|21499|23285.5551|1878.3779064
secondary_sector|after_index|yes|bd_22#inc_2016_2021|partner|25-64|1130196489.4|77719|285432169.01|77719|14542.087384|3672.6176226
secondary_sector|after_index|yes|bd_22#inc_2016_2021|sibling|25-64|161177906.25|12025|5127628.6258|12025|13403.568087|426.41402294
secondary_sector|after_index|yes|bd_22#inc_2016_2021|child|65+|495541023.65|40390|44565036.409|40390|12268.903779|1103.3680715
secondary_sector|after_index|yes|bd_22#inc_2016_2021|grouped|65+|1546929522.2|73896|183870726.25|73896|20933.873582|2488.236525
secondary_sector|after_index|yes|bd_22#inc_2016_2021|partner|65+|1051388498.6|33506|139305689.84|33506|31379.111162|4157.6341503
secondary_sector|before_index|no|bd_22#inc_2016_2021|father|0-24|370831249.4|37378|55725431.52|37378|9921.1099951|1490.8617775
secondary_sector|before_index|no|bd_22#inc_2016_2021|mother|0-24|461053867.06|37852|88070204.112|37852|12180.436095|2326.69883
secondary_sector|before_index|no|bd_22#inc_2016_2021|child|25-64|267167468.3|31172.105113|28619104.054|31172.105113|8570.722681|918.09981876
secondary_sector|before_index|no|bd_22#inc_2016_2021|grouped|25-64|2007711142.7|150766.10511|298596696.29|150766.10511|13316.727531|1980.5293509
secondary_sector|before_index|no|bd_22#inc_2016_2021|parent|25-64|476451072.5|23281|23857266.941|23281|20465.232271|1024.7526713
secondary_sector|before_index|no|bd_22#inc_2016_2021|partner|25-64|1036581361.7|78000|246479705.15|78000|13289.504638|3159.9962199
secondary_sector|before_index|no|bd_22#inc_2016_2021|sibling|25-64|227511240.22|18313|-359379.853|18313|12423.482784|-19.62430257
secondary_sector|before_index|no|bd_22#inc_2016_2021|child|65+|433724632.68|40618|15661127.397|40618|10678.138576|385.57111125
secondary_sector|before_index|no|bd_22#inc_2016_2021|grouped|65+|1465667964.6|74300|276653795.21|74300|19726.352148|3723.4696529
secondary_sector|before_index|no|bd_22#inc_2016_2021|partner|65+|1031943331.9|33682|260992667.81|33682|30637.828273|7748.728336
secondary_sector|before_index|yes|bd_22#inc_2016_2021|father|0-24|368951749.24|37204|75075954.431|37204|9916.9914322|2017.9538338
secondary_sector|before_index|yes|bd_22#inc_2016_2021|mother|0-24|458978210.88|37654|86746314.204|37654|12189.361313|2303.7742127
secondary_sector|before_index|yes|bd_22#inc_2016_2021|child|25-64|263148823.33|30718.105113|26009239.554|30718.105113|8566.5708338|846.70716045
secondary_sector|before_index|yes|bd_22#inc_2016_2021|grouped|25-64|1877239295.6|141961.10511|302139884.2|141961.10511|13223.617089|2128.3286289
secondary_sector|before_index|yes|bd_22#inc_2016_2021|parent|25-64|433052942.56|21499|43598060.401|21499|20142.934209|2027.9110843
secondary_sector|before_index|yes|bd_22#inc_2016_2021|partner|25-64|1033326029.2|77719|228784033.58|77719|13295.668102|2943.7336248
secondary_sector|before_index|yes|bd_22#inc_2016_2021|sibling|25-64|147711500.48|12025|3748550.6572|12025|12283.700664|311.72978438
secondary_sector|before_index|yes|bd_22#inc_2016_2021|child|65+|428712669.27|40390|18505373.043|40390|10614.327043|458.16719592
secondary_sector|before_index|yes|bd_22#inc_2016_2021|grouped|65+|1455518565.8|73896|294192508.14|73896|19696.851871|3981.1695916
secondary_sector|before_index|yes|bd_22#inc_2016_2021|partner|65+|1026805896.6|33506|275687135.1|33506|30645.433551|8227.993049
secondary_sector|after_index|no|bd_22#prev_2021|father|0-24|401205480.77|36998|43997436.034|36998|10843.977533|1189.184173
secondary_sector|after_index|no|bd_22#prev_2021|mother|0-24|490992760.2|36566|123941456.78|36566|13427.576443|3389.5273419
secondary_sector|after_index|no|bd_22#prev_2021|child|25-64|817415398.43|94038.428962|74206853.652|94038.428962|8692.3548964|789.11200954
secondary_sector|after_index|no|bd_22#prev_2021|grouped|25-64|5267566391.8|380996.42896|379979684.93|380996.42896|13825.76316|997.33135549
secondary_sector|after_index|no|bd_22#prev_2021|parent|25-64|1483499901.6|58057|51530432.183|58057|25552.472598|887.583447
secondary_sector|after_index|no|bd_22#prev_2021|partner|25-64|2219093716.1|177542|225369919.58|177542|12498.978924|1269.3893252
secondary_sector|after_index|no|bd_22#prev_2021|sibling|25-64|747557375.68|51359|28872479.519|51359|14555.528256|562.16981481
secondary_sector|after_index|no|bd_22#prev_2021|child|65+|1572535412.6|136426.61475|71025089.518|136426.61475|11526.602895|520.61021705
secondary_sector|after_index|no|bd_22#prev_2021|grouped|65+|4278313895.9|236599.61475|103398204.61|236599.61475|18082.505757|437.01763725
secondary_sector|after_index|no|bd_22#prev_2021|partner|65+|2705778483.2|100173|32373115.096|100173|27011.055706|323.17206329
secondary_sector|after_index|yes|bd_22#prev_2021|father|0-24|398248409.66|36870|31999266.303|36870|10801.421472|867.89439391
secondary_sector|after_index|yes|bd_22#prev_2021|mother|0-24|489592631.98|36434|118150241.31|36434|13437.795246|3242.8567082
secondary_sector|after_index|yes|bd_22#prev_2021|child|25-64|805281587.48|92689.439891|73841700.892|92689.439891|8687.9539722|796.65710548
secondary_sector|after_index|yes|bd_22#prev_2021|grouped|25-64|4854477787.7|357217.43989|445523361.94|357217.43989|13589.699846|1247.2049575
secondary_sector|after_index|yes|bd_22#prev_2021|parent|25-64|1316133065.3|52423|57898812.54|52423|25106.023411|1104.454391
secondary_sector|after_index|yes|bd_22#prev_2021|partner|25-64|2211475533.7|176958|269565115.88|176958|12497.177487|1523.3282241
secondary_sector|after_index|yes|bd_22#prev_2021|sibling|25-64|521587601.32|35147|44217732.631|35147|14840.174163|1258.0798541
secondary_sector|after_index|yes|bd_22#prev_2021|child|65+|1561092369.6|135747|73685646.465|135747|11500.013773|542.81602146
secondary_sector|after_index|yes|bd_22#prev_2021|grouped|65+|4252818611.1|235433|97111334.226|235433|18063.816929|412.47970432
secondary_sector|after_index|yes|bd_22#prev_2021|partner|65+|2691726241.4|99686|23425687.761|99686|27002.048847|234.99476116
secondary_sector|before_index|no|bd_22#prev_2021|father|0-24|357009932.9|36998|68328378.851|36998|9649.4386966|1846.8127696
secondary_sector|before_index|no|bd_22#prev_2021|mother|0-24|456901960.43|36566|103559374.65|36566|12495.267747|2832.1220436
secondary_sector|before_index|no|bd_22#prev_2021|child|25-64|775521642.81|94038.428962|91894300.146|94038.428962|8246.8587722|977.19944028
secondary_sector|before_index|no|bd_22#prev_2021|grouped|25-64|4744624766.9|380996.42896|496378232.93|380996.42896|12453.200099|1302.842219
secondary_sector|before_index|no|bd_22#prev_2021|parent|25-64|1286383294.3|58057|90116841.804|58057|22157.247091|1552.2132009
secondary_sector|before_index|no|bd_22#prev_2021|partner|25-64|2001042098.3|177542|269206015.7|177542|11270.809715|1516.2948243
secondary_sector|before_index|no|bd_22#prev_2021|sibling|25-64|681677731.4|51359|45161075.288|51359|13272.799926|879.32154614
secondary_sector|before_index|no|bd_22#prev_2021|child|65+|1406286672.4|136426.61475|76876312.067|136426.61475|10308.008264|563.49937441
secondary_sector|before_index|no|bd_22#prev_2021|grouped|65+|3704656875.9|236599.61475|170816206.06|236599.61475|15657.915926|721.96316226
secondary_sector|before_index|no|bd_22#prev_2021|partner|65+|2298370203.5|100173|93939893.991|100173|22944.0089|937.77658641
secondary_sector|before_index|yes|bd_22#prev_2021|father|0-24|355278646.95|36870|59803562.52|36870|9635.9817453|1622.0114597
secondary_sector|before_index|yes|bd_22#prev_2021|mother|0-24|455741387.88|36434|115986638.29|36434|12508.683864|3183.4725337
secondary_sector|before_index|yes|bd_22#prev_2021|child|25-64|764911513.72|92689.439891|83241068.228|92689.439891|8252.4127303|898.06420587
secondary_sector|before_index|yes|bd_22#prev_2021|grouped|25-64|4374682620.3|357217.43989|404849702.09|357217.43989|12246.553868|1133.342488
secondary_sector|before_index|yes|bd_22#prev_2021|parent|25-64|1147765163.4|52423|77775779.093|52423|21894.305237|1483.6193864
secondary_sector|before_index|yes|bd_22#prev_2021|partner|25-64|1993510393.5|176958|216018406.09|176958|11265.443741|1220.7326376
secondary_sector|before_index|yes|bd_22#prev_2021|sibling|25-64|468495549.66|35147|27814448.676|35147|13329.602801|791.37475961
secondary_sector|before_index|yes|bd_22#prev_2021|child|65+|1396492971.1|135747|68004377.452|135747|10287.468387|500.96412777
secondary_sector|before_index|yes|bd_22#prev_2021|grouped|65+|3684038681.2|235433|102681172.5|235433|15647.928206|436.13755291
secondary_sector|before_index|yes|bd_22#prev_2021|partner|65+|2287545710.1|99686|34676795.043|99686|22947.51229|347.86023156
secondary_sector|after_index|no|bd_23#inc_2016_2021|father|0-24|351286315.53|26418|89414143.209|26418|13297.233535|3384.5916878
secondary_sector|after_index|no|bd_23#inc_2016_2021|mother|0-24|405371907.56|27174|110530285.35|27174|14917.638462|4067.501485
secondary_sector|after_index|no|bd_23#inc_2016_2021|child|25-64|95982981.471|8895.409372|34124798.604|8895.409372|10790.170239|3836.2257629
secondary_sector|after_index|no|bd_23#inc_2016_2021|grouped|25-64|717552826.59|44618.409372|142984077.56|44618.409372|16081.990297|3204.5982717
secondary_sector|after_index|no|bd_23#inc_2016_2021|parent|25-64|225875321.93|8489|29579460.981|8489|26608.00117|3484.4458689
secondary_sector|after_index|no|bd_23#inc_2016_2021|partner|25-64|334903748.37|23392|76240116.822|23392|14317.020707|3259.2389202
secondary_sector|after_index|no|bd_23#inc_2016_2021|sibling|25-64|60790774.814|3842|3039701.1532|3842|15822.689957|791.17677073
secondary_sector|after_index|no|bd_23#inc_2016_2021|child|65+|37832587.439|2599|10030306.203|2599|14556.593859|3859.294422
secondary_sector|after_index|no|bd_23#inc_2016_2021|grouped|65+|152611257.84|5226|41930820.718|5226|29202.307278|8023.5018596
secondary_sector|after_index|no|bd_23#inc_2016_2021|partner|65+|114778670.4|2627|31900514.516|2627|43691.91869|12143.324901
secondary_sector|after_index|yes|bd_23#inc_2016_2021|father|0-24|349735441.17|26293|83609422.252|26293|13301.465834|3179.9118492
secondary_sector|after_index|yes|bd_23#inc_2016_2021|mother|0-24|403116030.88|27031|118054982.22|27031|14913.100917|4367.3923354
secondary_sector|after_index|yes|bd_23#inc_2016_2021|child|25-64|92782148.11|8676.409372|27052193.686|8676.409372|10693.611162|3117.9019484
secondary_sector|after_index|yes|bd_23#inc_2016_2021|grouped|25-64|672489230.2|42066.409372|123255268.52|42066.409372|15986.371079|2930.0163802
secondary_sector|after_index|yes|bd_23#inc_2016_2021|parent|25-64|212466182.67|8010|21329527.406|8010|26525.116438|2662.8623478
secondary_sector|after_index|yes|bd_23#inc_2016_2021|partner|25-64|333107176.76|23303|80547735.844|23303|14294.604847|3456.539323
secondary_sector|after_index|yes|bd_23#inc_2016_2021|sibling|25-64|34133722.659|2077|-5674188.421|2077|16434.146682|-2731.915465
secondary_sector|after_index|yes|bd_23#inc_2016_2021|child|65+|37363202.114|2579|2368966.3687|2579|14487.476585|918.56004992
secondary_sector|after_index|yes|bd_23#inc_2016_2021|grouped|65+|152002883.81|5204|38475896.92|5204|29208.855459|7393.5236202
secondary_sector|after_index|yes|bd_23#inc_2016_2021|partner|65+|114639681.7|2625|36106930.551|2625|43672.259694|13755.021162
secondary_sector|before_index|no|bd_23#inc_2016_2021|father|0-24|332068121.99|26418|95617135.368|26418|12569.767658|3619.3934199
secondary_sector|before_index|no|bd_23#inc_2016_2021|mother|0-24|377414249.18|27174|92957519.346|27174|13888.799926|3420.8257653
secondary_sector|before_index|no|bd_23#inc_2016_2021|child|25-64|96753991.045|8895.409372|39185218.359|8895.409372|10876.845236|4405.105681
secondary_sector|before_index|no|bd_23#inc_2016_2021|grouped|25-64|682574812.06|44618.409372|150121327.23|44618.409372|15298.053464|3364.5602644
secondary_sector|before_index|no|bd_23#inc_2016_2021|parent|25-64|208802491.57|8489|39249760.469|8489|24596.830201|4623.6023641
secondary_sector|before_index|no|bd_23#inc_2016_2021|partner|25-64|319924408.67|23392|68955797.679|23392|13676.659057|2947.8367681
secondary_sector|before_index|no|bd_23#inc_2016_2021|sibling|25-64|57093920.773|3842|2730550.7263|3842|14860.468707|710.71075645
secondary_sector|before_index|no|bd_23#inc_2016_2021|child|65+|34431544.127|2599|4501128.5962|2599|13247.996971|1731.8694099
secondary_sector|before_index|no|bd_23#inc_2016_2021|grouped|65+|169200962.24|5226|65598813.119|5226|32376.762771|12552.394397
secondary_sector|before_index|no|bd_23#inc_2016_2021|partner|65+|134769418.11|2627|61097684.522|2627|51301.643744|23257.588322
secondary_sector|before_index|yes|bd_23#inc_2016_2021|father|0-24|329629691.56|26293|83804381.545|26293|12536.785135|3187.3267237
secondary_sector|before_index|yes|bd_23#inc_2016_2021|mother|0-24|375522520.02|27031|83909833.679|27031|13892.291074|3104.2075276
secondary_sector|before_index|yes|bd_23#inc_2016_2021|child|25-64|95443570.202|8676.409372|27748439.833|8676.409372|11000.3535|3198.1478332
secondary_sector|before_index|yes|bd_23#inc_2016_2021|grouped|25-64|638199752.59|42066.409372|122326341.77|42066.409372|15171.243805|2907.9339929
secondary_sector|before_index|yes|bd_23#inc_2016_2021|parent|25-64|195125045.29|8010|24353915.392|8010|24360.180436|3040.4388755
secondary_sector|before_index|yes|bd_23#inc_2016_2021|partner|25-64|317340742.88|23303|71451854.264|23303|13618.020979|3066.2083965
secondary_sector|before_index|yes|bd_23#inc_2016_2021|sibling|25-64|30290394.212|2077|-1227867.719|2077|14583.723742|-591.1736733
secondary_sector|before_index|yes|bd_23#inc_2016_2021|child|65+|33946282.642|2579|4670874.4913|2579|13162.575666|1811.1184534
secondary_sector|before_index|yes|bd_23#inc_2016_2021|grouped|65+|168425421.46|5204|70015799.098|5204|32364.608274|13454.227344
secondary_sector|before_index|yes|bd_23#inc_2016_2021|partner|65+|134479138.82|2625|65344924.607|2625|51230.148121|24893.304612
secondary_sector|after_index|no|bd_23#prev_2021|father|0-24|426971455.11|31811|74390791.522|31811|13422.132442|2338.5241433
