var_pop|agegroup|closest_relative_type|case_relative|__var|__label|__stat_char|__stat_num2|__stat_num3|__stat_num1
bd_06#prev_2021|65+|child|1|age_index|age_index|57.3 (51.7;61.9)|51.6931506849315|61.9369863013698|57.298630137
bd_06#prev_2021|65+|partner|0|__n|__n|13,570 (100.0)|100||13570
bd_06#prev_2021|65+|partner|0|male|male|5,461 (40.2)|40.2431834929992||5461
bd_06#prev_2021|65+|partner|0|cci_g|cci_g: title||||
bd_06#prev_2021|65+|partner|0|cci_g|cci_g: +3|1,476 (10.9)|10.8769344141488||1476
bd_06#prev_2021|65+|partner|0|cci_g|cci_g: 0|7,923 (58.4)|58.3861459100958||7923
bd_06#prev_2021|65+|partner|0|cci_g|cci_g: 1-2|4,171 (30.7)|30.7369196757553||4171
bd_06#prev_2021|65+|partner|0|age_index|age_index|77.1 (72.5;82.1)|72.5054644808743|82.0931506849315|77.139726027
bd_06#prev_2021|65+|partner|1|__n|__n|13,570 (100.0)|100||13570
bd_06#prev_2021|65+|partner|1|male|male|5,473 (40.3)|40.3316138540899||5473
bd_06#prev_2021|65+|partner|1|cci_g|cci_g: title||||
bd_06#prev_2021|65+|partner|1|cci_g|cci_g: +3|1,575 (11.6)|11.6064848931466||1575
bd_06#prev_2021|65+|partner|1|cci_g|cci_g: 0|7,726 (56.9)|56.9344141488577||7726
bd_06#prev_2021|65+|partner|1|cci_g|cci_g: 1-2|4,269 (31.5)|31.4591009579955||4269
bd_06#prev_2021|65+|partner|1|age_index|age_index|77.0 (72.3;82.0)|72.3360655737705|82.0356164383561|76.968579235
bd_07#inc_2016_2021|0-24|father|0|__n|__n|23,140 (100.0)|100||23140
bd_07#inc_2016_2021|0-24|father|0|male|male|23,140 (100.0)|100||23140
bd_07#inc_2016_2021|0-24|father|0|cci_g|cci_g: title||||
bd_07#inc_2016_2021|0-24|father|0|cci_g|cci_g: +3|353 (1.5)|1.52549697493517||353
bd_07#inc_2016_2021|0-24|father|0|cci_g|cci_g: 0|20,218 (87.4)|87.3725151253241||20218
bd_07#inc_2016_2021|0-24|father|0|cci_g|cci_g: 1-2|2,569 (11.1)|11.1019878997407||2569
bd_07#inc_2016_2021|0-24|father|0|age_index|age_index|52.1 (48.4;56.2)|48.3761958230406|56.2410958904109|52.142076503
bd_07#inc_2016_2021|0-24|father|1|__n|__n|23,140 (100.0)|100||23140
bd_07#inc_2016_2021|0-24|father|1|male|male|23,140 (100.0)|100||23140
bd_07#inc_2016_2021|0-24|father|1|cci_g|cci_g: title||||
bd_07#inc_2016_2021|0-24|father|1|cci_g|cci_g: +3|363 (1.6)|1.56871218668971||363
bd_07#inc_2016_2021|0-24|father|1|cci_g|cci_g: 0|19,934 (86.1)|86.1452031114952||19934
bd_07#inc_2016_2021|0-24|father|1|cci_g|cci_g: 1-2|2,843 (12.3)|12.286084701815||2843
bd_07#inc_2016_2021|0-24|father|1|age_index|age_index|52.1 (48.3;56.2)|48.2765925593233|56.2094393292911|52.147746837
bd_07#inc_2016_2021|0-24|mother|0|__n|__n|20,475 (100.0)|100||20475
bd_07#inc_2016_2021|0-24|mother|0|male|male|0 (0.0)|0||0
bd_07#inc_2016_2021|0-24|mother|0|cci_g|cci_g: title||||
bd_07#inc_2016_2021|0-24|mother|0|cci_g|cci_g: +3|202 (1.0)|0.98656898656898||202
bd_07#inc_2016_2021|0-24|mother|0|cci_g|cci_g: 0|17,987 (87.8)|87.8485958485958||17987
bd_07#inc_2016_2021|0-24|mother|0|cci_g|cci_g: 1-2|2,286 (11.2)|11.1648351648351||2286
bd_07#inc_2016_2021|0-24|mother|0|age_index|age_index|50.2 (46.4;53.8)|46.4328767123287|53.7526311849689|50.164383562
bd_07#inc_2016_2021|0-24|mother|1|__n|__n|20,475 (100.0)|100||20475
bd_07#inc_2016_2021|0-24|mother|1|male|male|0 (0.0)|0||0
bd_07#inc_2016_2021|0-24|mother|1|cci_g|cci_g: title||||
bd_07#inc_2016_2021|0-24|mother|1|cci_g|cci_g: +3|260 (1.3)|1.26984126984126||260
bd_07#inc_2016_2021|0-24|mother|1|cci_g|cci_g: 0|17,749 (86.7)|86.6862026862027||17749
bd_07#inc_2016_2021|0-24|mother|1|cci_g|cci_g: 1-2|2,466 (12.0)|12.043956043956||2466
bd_07#inc_2016_2021|0-24|mother|1|age_index|age_index|50.1 (46.3;53.8)|46.2958904109589|53.8039673628265|50.09758964
bd_07#inc_2016_2021|25-64|parent|0|__n|__n|19,168 (100.0)|100||19168
bd_07#inc_2016_2021|25-64|parent|0|male|male|6,009 (31.3)|31.349123539232||6009
bd_07#inc_2016_2021|25-64|parent|0|cci_g|cci_g: title||||
bd_07#inc_2016_2021|25-64|parent|0|cci_g|cci_g: +3|1,114 (5.8)|5.81176961602671||1114
bd_07#inc_2016_2021|25-64|parent|0|cci_g|cci_g: 0|13,800 (72.0)|71.9949916527546||13800
bd_07#inc_2016_2021|25-64|parent|0|cci_g|cci_g: 1-2|4,254 (22.2)|22.1932387312187||4254
bd_07#inc_2016_2021|25-64|parent|0|age_index|age_index|65.1 (58.0;73.4)|57.9992963545175|73.4413279437083|65.087832173
bd_07#inc_2016_2021|25-64|parent|1|__n|__n|19,168 (100.0)|100||19168
bd_07#inc_2016_2021|25-64|parent|1|male|male|6,374 (33.3)|33.2533388981636||6374
bd_07#inc_2016_2021|25-64|parent|1|cci_g|cci_g: title||||
bd_07#inc_2016_2021|25-64|parent|1|cci_g|cci_g: +3|1,227 (6.4)|6.40129382303839||1227
bd_07#inc_2016_2021|25-64|parent|1|cci_g|cci_g: 0|13,421 (70.0)|70.0177378964941||13421
bd_07#inc_2016_2021|25-64|parent|1|cci_g|cci_g: 1-2|4,520 (23.6)|23.5809682804674||4520
bd_07#inc_2016_2021|25-64|parent|1|age_index|age_index|65.0 (58.0;73.2)|57.9821468672805|73.1835616438356|64.959360731
bd_07#inc_2016_2021|25-64|partner|0|__n|__n|41,183 (100.0)|100||41183
bd_07#inc_2016_2021|25-64|partner|0|male|male|24,519 (59.5)|59.5367020372483||24519
bd_07#inc_2016_2021|25-64|partner|0|cci_g|cci_g: title||||
bd_07#inc_2016_2021|25-64|partner|0|cci_g|cci_g: +3|509 (1.2)|1.23594687128183||509
bd_07#inc_2016_2021|25-64|partner|0|cci_g|cci_g: 0|36,803 (89.4)|89.3645436223684||36803
bd_07#inc_2016_2021|25-64|partner|0|cci_g|cci_g: 1-2|3,871 (9.4)|9.3995095063497||3871
bd_07#inc_2016_2021|25-64|partner|0|age_index|age_index|45.7 (35.7;55.1)|35.7404371584699|55.0575342465753|45.666674152
bd_07#inc_2016_2021|25-64|partner|1|__n|__n|41,183 (100.0)|100||41183
bd_07#inc_2016_2021|25-64|partner|1|male|male|24,543 (59.6)|59.5949785105504||24543
bd_07#inc_2016_2021|25-64|partner|1|cci_g|cci_g: title||||
bd_07#inc_2016_2021|25-64|partner|1|cci_g|cci_g: +3|626 (1.5)|1.52004467862953||626
bd_07#inc_2016_2021|25-64|partner|1|cci_g|cci_g: 0|36,079 (87.6)|87.6065366777554||36079
bd_07#inc_2016_2021|25-64|partner|1|cci_g|cci_g: 1-2|4,478 (10.9)|10.873418643615||4478
bd_07#inc_2016_2021|25-64|partner|1|age_index|age_index|45.5 (35.6;55.0)|35.5561643835616|54.9945205479452|45.478089677
bd_07#inc_2016_2021|25-64|sibling|0|__n|__n|18,987 (100.0)|100||18987
bd_07#inc_2016_2021|25-64|sibling|0|male|male|10,411 (54.8)|54.8322536472323||10411
bd_07#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: title||||
bd_07#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: +3|340 (1.8)|1.79069889924685||340
bd_07#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: 0|16,423 (86.5)|86.4960235950913||16423
bd_07#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: 1-2|2,224 (11.7)|11.7132775056617||2224
bd_07#inc_2016_2021|25-64|sibling|0|age_index|age_index|47.2 (32.4;57.0)|32.4164383561643|57.0328767123287|47.182012127
bd_07#inc_2016_2021|25-64|sibling|1|__n|__n|18,987 (100.0)|100||18987
bd_07#inc_2016_2021|25-64|sibling|1|male|male|10,349 (54.5)|54.5057144361932||10349
bd_07#inc_2016_2021|25-64|sibling|1|cci_g|cci_g: title||||
bd_07#inc_2016_2021|25-64|sibling|1|cci_g|cci_g: +3|323 (1.7)|1.70116395428451||323
bd_07#inc_2016_2021|25-64|sibling|1|cci_g|cci_g: 0|16,465 (86.7)|86.717227576763||16465
bd_07#inc_2016_2021|25-64|sibling|1|cci_g|cci_g: 1-2|2,199 (11.6)|11.5816084689524||2199
bd_07#inc_2016_2021|25-64|sibling|1|age_index|age_index|46.2 (32.1;56.1)|32.1287671232876|56.0901639344262|46.180821918
bd_07#inc_2016_2021|65+|child|0|__n|__n|30,596 (100.0)|100||30596
bd_07#inc_2016_2021|65+|child|0|male|male|16,366 (53.5)|53.4906523728592||16366
bd_07#inc_2016_2021|65+|child|0|cci_g|cci_g: title||||
bd_07#inc_2016_2021|65+|child|0|cci_g|cci_g: +3|542 (1.8)|1.77147339521506||542
bd_07#inc_2016_2021|65+|child|0|cci_g|cci_g: 0|26,277 (85.9)|85.8837756569486||26277
bd_07#inc_2016_2021|65+|child|0|cci_g|cci_g: 1-2|3,777 (12.3)|12.3447509478363||3777
bd_07#inc_2016_2021|65+|child|0|age_index|age_index|53.6 (47.2;58.9)|47.2419717044689|58.9124635077475|53.580791975
bd_07#inc_2016_2021|65+|child|1|__n|__n|30,596 (100.0)|100||30596
bd_07#inc_2016_2021|65+|child|1|male|male|16,201 (53.0)|52.951366191659||16201
bd_07#inc_2016_2021|65+|child|1|cci_g|cci_g: title||||
bd_07#inc_2016_2021|65+|child|1|cci_g|cci_g: +3|587 (1.9)|1.91855144463328||587
bd_07#inc_2016_2021|65+|child|1|cci_g|cci_g: 0|26,121 (85.4)|85.3739050856321||26121
bd_07#inc_2016_2021|65+|child|1|cci_g|cci_g: 1-2|3,888 (12.7)|12.7075434697346||3888
bd_07#inc_2016_2021|65+|child|1|age_index|age_index|53.8 (47.7;59.0)|47.6530054644808|58.9984055692791|53.819178082
bd_07#inc_2016_2021|65+|partner|0|__n|__n|21,583 (100.0)|100||21583
bd_07#inc_2016_2021|65+|partner|0|male|male|10,173 (47.1)|47.1343186767363||10173
bd_07#inc_2016_2021|65+|partner|0|cci_g|cci_g: title||||
bd_07#inc_2016_2021|65+|partner|0|cci_g|cci_g: +3|2,065 (9.6)|9.56771533151091||2065
bd_07#inc_2016_2021|65+|partner|0|cci_g|cci_g: 0|13,221 (61.3)|61.2565445026178||13221
bd_07#inc_2016_2021|65+|partner|0|cci_g|cci_g: 1-2|6,297 (29.2)|29.1757401658712||6297
bd_07#inc_2016_2021|65+|partner|0|age_index|age_index|75.1 (70.2;80.4)|70.1564563215809|80.4|75.082191781
bd_07#inc_2016_2021|65+|partner|1|__n|__n|21,583 (100.0)|100||21583
bd_07#inc_2016_2021|65+|partner|1|male|male|10,177 (47.2)|47.1528517814946||10177
bd_07#inc_2016_2021|65+|partner|1|cci_g|cci_g: title||||
bd_07#inc_2016_2021|65+|partner|1|cci_g|cci_g: +3|2,433 (11.3)|11.2727609692813||2433
bd_07#inc_2016_2021|65+|partner|1|cci_g|cci_g: 0|12,521 (58.0)|58.0132511699022||12521
bd_07#inc_2016_2021|65+|partner|1|cci_g|cci_g: 1-2|6,629 (30.7)|30.7139878608163||6629
bd_07#inc_2016_2021|65+|partner|1|age_index|age_index|75.2 (70.1;80.5)|70.1443296653941|80.5068493150685|75.167123288
bd_07#prev_2021|0-24|father|0|__n|__n|18,831 (100.0)|100||18831
bd_07#prev_2021|0-24|father|0|male|male|18,831 (100.0)|100||18831
bd_07#prev_2021|0-24|father|0|cci_g|cci_g: title||||
bd_07#prev_2021|0-24|father|0|cci_g|cci_g: +3|336 (1.8)|1.78429185916839||336
bd_07#prev_2021|0-24|father|0|cci_g|cci_g: 0|16,266 (86.4)|86.378843396527||16266
bd_07#prev_2021|0-24|father|0|cci_g|cci_g: 1-2|2,229 (11.8)|11.8368647443046||2229
bd_07#prev_2021|0-24|father|0|age_index|age_index|53.7 (50.0;57.4)|49.9616438356164|57.3972602739726|53.715068493
bd_07#prev_2021|0-24|father|1|__n|__n|18,831 (100.0)|100||18831
bd_07#prev_2021|0-24|father|1|male|male|18,831 (100.0)|100||18831
bd_07#prev_2021|0-24|father|1|cci_g|cci_g: title||||
bd_07#prev_2021|0-24|father|1|cci_g|cci_g: +3|340 (1.8)|1.80553342892039||340
bd_07#prev_2021|0-24|father|1|cci_g|cci_g: 0|16,030 (85.1)|85.1255907811587||16030
bd_07#prev_2021|0-24|father|1|cci_g|cci_g: 1-2|2,461 (13.1)|13.0688757899208||2461
bd_07#prev_2021|0-24|father|1|age_index|age_index|53.8 (49.9;57.6)|49.9479452054794|57.5945205479452|53.821917808
bd_07#prev_2021|0-24|mother|0|__n|__n|16,253 (100.0)|100||16253
bd_07#prev_2021|0-24|mother|0|male|male|0 (0.0)|0||0
bd_07#prev_2021|0-24|mother|0|cci_g|cci_g: title||||
bd_07#prev_2021|0-24|mother|0|cci_g|cci_g: +3|208 (1.3)|1.27976373592567||208
bd_07#prev_2021|0-24|mother|0|cci_g|cci_g: 0|14,225 (87.5)|87.5223035747246||14225
bd_07#prev_2021|0-24|mother|0|cci_g|cci_g: 1-2|1,820 (11.2)|11.1979326893496||1820
bd_07#prev_2021|0-24|mother|0|age_index|age_index|51.6 (48.1;55.1)|48.087431693989|55.0904109589041|51.619178082
bd_07#prev_2021|0-24|mother|1|__n|__n|16,253 (100.0)|100||16253
bd_07#prev_2021|0-24|mother|1|male|male|0 (0.0)|0||0
bd_07#prev_2021|0-24|mother|1|cci_g|cci_g: title||||
bd_07#prev_2021|0-24|mother|1|cci_g|cci_g: +3|228 (1.4)|1.40281794130314||228
bd_07#prev_2021|0-24|mother|1|cci_g|cci_g: 0|13,878 (85.4)|85.3873131114255||13878
bd_07#prev_2021|0-24|mother|1|cci_g|cci_g: 1-2|2,147 (13.2)|13.2098689472712||2147
bd_07#prev_2021|0-24|mother|1|age_index|age_index|51.8 (48.1;55.4)|48.0573770491803|55.3643835616438|51.756164384
bd_07#prev_2021|25-64|parent|0|__n|__n|106,600 (100.0)|100||106600
bd_07#prev_2021|25-64|parent|0|male|male|32,458 (30.4)|30.4484052532833||32458
bd_07#prev_2021|25-64|parent|0|cci_g|cci_g: title||||
bd_07#prev_2021|25-64|parent|0|cci_g|cci_g: +3|7,581 (7.1)|7.11163227016885||7581
bd_07#prev_2021|25-64|parent|0|cci_g|cci_g: 0|72,135 (67.7)|67.6688555347092||72135
bd_07#prev_2021|25-64|parent|0|cci_g|cci_g: 1-2|26,884 (25.2)|25.2195121951219||26884
bd_07#prev_2021|25-64|parent|0|age_index|age_index|69.6 (62.0;76.6)|61.958904109589|76.6256830601092|69.643835616
bd_07#prev_2021|25-64|parent|1|__n|__n|106,600 (100.0)|100||106600
bd_07#prev_2021|25-64|parent|1|male|male|37,166 (34.9)|34.8649155722326||37166
bd_07#prev_2021|25-64|parent|1|cci_g|cci_g: title||||
bd_07#prev_2021|25-64|parent|1|cci_g|cci_g: +3|8,165 (7.7)|7.65947467166979||8165
bd_07#prev_2021|25-64|parent|1|cci_g|cci_g: 0|69,995 (65.7)|65.6613508442776||69995
bd_07#prev_2021|25-64|parent|1|cci_g|cci_g: 1-2|28,440 (26.7)|26.6791744840525||28440
bd_07#prev_2021|25-64|parent|1|age_index|age_index|69.5 (61.9;76.3)|61.945205479452|76.3469945355191|69.454794521
bd_07#prev_2021|25-64|partner|0|__n|__n|199,086 (100.0)|100||199086
bd_07#prev_2021|25-64|partner|0|male|male|135,634 (68.1)|68.1283465437047||135634
bd_07#prev_2021|25-64|partner|0|cci_g|cci_g: title||||
bd_07#prev_2021|25-64|partner|0|cci_g|cci_g: +3|2,927 (1.5)|1.47021890037471||2927
bd_07#prev_2021|25-64|partner|0|cci_g|cci_g: 0|175,271 (88.0)|88.0378328963362||175271
bd_07#prev_2021|25-64|partner|0|cci_g|cci_g: 1-2|20,888 (10.5)|10.491948203289||20888
bd_07#prev_2021|25-64|partner|0|age_index|age_index|49.3 (39.2;57.5)|39.2219178082191|57.4986301369863|49.263013699
bd_07#prev_2021|25-64|partner|1|__n|__n|199,086 (100.0)|100||199086
bd_07#prev_2021|25-64|partner|1|male|male|135,752 (68.2)|68.1876174115708||135752
bd_07#prev_2021|25-64|partner|1|cci_g|cci_g: title||||
bd_07#prev_2021|25-64|partner|1|cci_g|cci_g: +3|3,473 (1.7)|1.74447223812824||3473
bd_07#prev_2021|25-64|partner|1|cci_g|cci_g: 0|172,407 (86.6)|86.5992586118561||172407
bd_07#prev_2021|25-64|partner|1|cci_g|cci_g: 1-2|23,206 (11.7)|11.6562691500155||23206
bd_07#prev_2021|25-64|partner|1|age_index|age_index|49.1 (38.9;57.4)|38.9123287671232|57.3972602739726|49.054794521
bd_07#prev_2021|25-64|sibling|0|__n|__n|118,074 (100.0)|100||118074
bd_07#prev_2021|25-64|sibling|0|male|male|64,190 (54.4)|54.3642122736589||64190
bd_07#prev_2021|25-64|sibling|0|cci_g|cci_g: title||||
bd_07#prev_2021|25-64|sibling|0|cci_g|cci_g: +3|2,661 (2.3)|2.25367142639361||2661
bd_07#prev_2021|25-64|sibling|0|cci_g|cci_g: 0|100,206 (84.9)|84.8671172315666||100206
bd_07#prev_2021|25-64|sibling|0|cci_g|cci_g: 1-2|15,207 (12.9)|12.8792113420397||15207
bd_07#prev_2021|25-64|sibling|0|age_index|age_index|51.9 (39.1;59.4)|39.1232876712328|59.4465753424657|51.908219178
bd_07#prev_2021|25-64|sibling|1|__n|__n|118,074 (100.0)|100||118074
bd_07#prev_2021|25-64|sibling|1|male|male|64,518 (54.6)|54.6420041668784||64518
bd_07#prev_2021|25-64|sibling|1|cci_g|cci_g: title||||
bd_07#prev_2021|25-64|sibling|1|cci_g|cci_g: +3|2,448 (2.1)|2.07327608110168||2448
bd_07#prev_2021|25-64|sibling|1|cci_g|cci_g: 0|100,197 (84.9)|84.8594948930332||100197
bd_07#prev_2021|25-64|sibling|1|cci_g|cci_g: 1-2|15,429 (13.1)|13.0672290258651||15429
bd_07#prev_2021|25-64|sibling|1|age_index|age_index|50.7 (38.4;58.6)|38.4219178082191|58.5945205479452|50.717808219
bd_07#prev_2021|65+|child|0|__n|__n|102,855 (100.0)|100||102855
bd_07#prev_2021|65+|child|0|male|male|54,626 (53.1)|53.1097175635603||54626
bd_07#prev_2021|65+|child|0|cci_g|cci_g: title||||
bd_07#prev_2021|65+|child|0|cci_g|cci_g: +3|1,562 (1.5)|1.51864274950172||1562
bd_07#prev_2021|65+|child|0|cci_g|cci_g: 0|89,517 (87.0)|87.0322298381216||89517
bd_07#prev_2021|65+|child|0|cci_g|cci_g: 1-2|11,776 (11.4)|11.4491274123766||11776
bd_07#prev_2021|65+|child|0|age_index|age_index|51.0 (44.0;57.5)|44.0382513661202|57.4712328767123|50.994520548
bd_07#prev_2021|65+|child|1|__n|__n|102,855 (100.0)|100||102855
bd_07#prev_2021|65+|child|1|male|male|55,180 (53.6)|53.64833989597||55180
bd_07#prev_2021|65+|child|1|cci_g|cci_g: title||||
bd_07#prev_2021|65+|child|1|cci_g|cci_g: +3|1,659 (1.6)|1.61295026979728||1659
bd_07#prev_2021|65+|child|1|cci_g|cci_g: 0|88,933 (86.5)|86.4644402313937||88933
bd_07#prev_2021|65+|child|1|cci_g|cci_g: 1-2|12,263 (11.9)|11.922609498809||12263
bd_07#prev_2021|65+|child|1|age_index|age_index|51.3 (44.3;57.7)|44.3442622950819|57.6712328767123|51.279452055
bd_07#prev_2021|65+|partner|0|__n|__n|78,102 (100.0)|100||78102
bd_07#prev_2021|65+|partner|0|male|male|45,240 (57.9)|57.9242529000537||45240
bd_07#prev_2021|65+|partner|0|cci_g|cci_g: title||||
bd_07#prev_2021|65+|partner|0|cci_g|cci_g: +3|7,044 (9.0)|9.01897518629484||7044
bd_07#prev_2021|65+|partner|0|cci_g|cci_g: 0|48,765 (62.4)|62.4375816240301||48765
bd_07#prev_2021|65+|partner|0|cci_g|cci_g: 1-2|22,293 (28.5)|28.543443189675||22293
bd_07#prev_2021|65+|partner|0|age_index|age_index|73.2 (68.5;77.9)|68.4945355191257|77.9397260273972|73.246575342
bd_07#prev_2021|65+|partner|1|__n|__n|78,102 (100.0)|100||78102
bd_07#prev_2021|65+|partner|1|male|male|45,295 (58.0)|57.9946736319172||45295
bd_07#prev_2021|65+|partner|1|cci_g|cci_g: title||||
bd_07#prev_2021|65+|partner|1|cci_g|cci_g: +3|7,362 (9.4)|9.42613505415994||7362
bd_07#prev_2021|65+|partner|1|cci_g|cci_g: 0|47,895 (61.3)|61.3236536836444||47895
bd_07#prev_2021|65+|partner|1|cci_g|cci_g: 1-2|22,845 (29.3)|29.2502112621955||22845
bd_07#prev_2021|65+|partner|1|age_index|age_index|73.2 (68.4;77.9)|68.3743169398907|77.931506849315|73.24109589
bd_08#inc_2016_2021|0-24|father|0|__n|__n|49,390 (100.0)|100||49390
bd_08#inc_2016_2021|0-24|father|0|male|male|49,390 (100.0)|100||49390
bd_08#inc_2016_2021|0-24|father|0|cci_g|cci_g: title||||
bd_08#inc_2016_2021|0-24|father|0|cci_g|cci_g: +3|546 (1.1)|1.10548694067625||546
bd_08#inc_2016_2021|0-24|father|0|cci_g|cci_g: 0|44,638 (90.4)|90.3786191536748||44638
bd_08#inc_2016_2021|0-24|father|0|cci_g|cci_g: 1-2|4,206 (8.5)|8.51589390564891||4206
bd_08#inc_2016_2021|0-24|father|0|age_index|age_index|46.2 (41.1;51.6)|41.0607156224268|51.5561643835616|46.216438356
bd_08#inc_2016_2021|0-24|father|1|__n|__n|49,390 (100.0)|100||49390
bd_08#inc_2016_2021|0-24|father|1|male|male|49,390 (100.0)|100||49390
bd_08#inc_2016_2021|0-24|father|1|cci_g|cci_g: title||||
bd_08#inc_2016_2021|0-24|father|1|cci_g|cci_g: +3|618 (1.3)|1.25126543834784||618
bd_08#inc_2016_2021|0-24|father|1|cci_g|cci_g: 0|43,999 (89.1)|89.0848349868394||43999
bd_08#inc_2016_2021|0-24|father|1|cci_g|cci_g: 1-2|4,773 (9.7)|9.66389957481271||4773
bd_08#inc_2016_2021|0-24|father|1|age_index|age_index|45.9 (40.4;51.4)|40.4027397260274|51.3673104274272|45.85178157
bd_08#inc_2016_2021|0-24|mother|0|__n|__n|51,687 (100.0)|100||51687
bd_08#inc_2016_2021|0-24|mother|0|male|male|0 (0.0)|0||0
bd_08#inc_2016_2021|0-24|mother|0|cci_g|cci_g: title||||
bd_08#inc_2016_2021|0-24|mother|0|cci_g|cci_g: +3|413 (0.8)|0.79904037765782||413
bd_08#inc_2016_2021|0-24|mother|0|cci_g|cci_g: 0|46,450 (89.9)|89.8678584557045||46450
bd_08#inc_2016_2021|0-24|mother|0|cci_g|cci_g: 1-2|4,824 (9.3)|9.33310116663764||4824
bd_08#inc_2016_2021|0-24|mother|0|age_index|age_index|43.8 (38.7;48.8)|38.7150684931506|48.7835616438356|43.846994536
bd_08#inc_2016_2021|0-24|mother|1|__n|__n|51,687 (100.0)|100||51687
bd_08#inc_2016_2021|0-24|mother|1|male|male|0 (0.0)|0||0
bd_08#inc_2016_2021|0-24|mother|1|cci_g|cci_g: title||||
bd_08#inc_2016_2021|0-24|mother|1|cci_g|cci_g: +3|518 (1.0)|1.00218623638439||518
bd_08#inc_2016_2021|0-24|mother|1|cci_g|cci_g: 0|45,125 (87.3)|87.3043511908216||45125
bd_08#inc_2016_2021|0-24|mother|1|cci_g|cci_g: 1-2|6,044 (11.7)|11.6934625727939||6044
bd_08#inc_2016_2021|0-24|mother|1|age_index|age_index|43.4 (37.9;48.6)|37.9281682760685|48.5737704918032|43.378082192
bd_08#inc_2016_2021|25-64|parent|0|__n|__n|8,449 (100.0)|100||8449
bd_08#inc_2016_2021|25-64|parent|0|male|male|1,934 (22.9)|22.8902828737128||1934
bd_08#inc_2016_2021|25-64|parent|0|cci_g|cci_g: title||||
bd_08#inc_2016_2021|25-64|parent|0|cci_g|cci_g: +3|492 (5.8)|5.82317434015859||492
bd_08#inc_2016_2021|25-64|parent|0|cci_g|cci_g: 0|6,171 (73.0)|73.0382293762575||6171
bd_08#inc_2016_2021|25-64|parent|0|cci_g|cci_g: 1-2|1,786 (21.1)|21.1385962835838||1786
bd_08#inc_2016_2021|25-64|parent|0|age_index|age_index|61.8 (56.3;68.7)|56.3169398907104|68.6900366793921|61.75180777
bd_08#inc_2016_2021|25-64|parent|1|__n|__n|8,449 (100.0)|100||8449
bd_08#inc_2016_2021|25-64|parent|1|male|male|1,977 (23.4)|23.3992188424665||1977
bd_08#inc_2016_2021|25-64|parent|1|cci_g|cci_g: title||||
bd_08#inc_2016_2021|25-64|parent|1|cci_g|cci_g: +3|492 (5.8)|5.82317434015859||492
bd_08#inc_2016_2021|25-64|parent|1|cci_g|cci_g: 0|5,968 (70.6)|70.6355781749319||5968
bd_08#inc_2016_2021|25-64|parent|1|cci_g|cci_g: 1-2|1,989 (23.5)|23.5412474849094||1989
bd_08#inc_2016_2021|25-64|parent|1|age_index|age_index|61.5 (56.0;68.4)|55.9890410958904|68.4109589041096|61.460273973
bd_08#inc_2016_2021|25-64|partner|0|__n|__n|9,691 (100.0)|100||9691
bd_08#inc_2016_2021|25-64|partner|0|male|male|4,631 (47.8)|47.7866061293984||4631
bd_08#inc_2016_2021|25-64|partner|0|cci_g|cci_g: title||||
bd_08#inc_2016_2021|25-64|partner|0|cci_g|cci_g: +3|66 (0.7)|0.68104426787741||66
bd_08#inc_2016_2021|25-64|partner|0|cci_g|cci_g: 0|8,830 (91.1)|91.1154679599628||8830
bd_08#inc_2016_2021|25-64|partner|0|cci_g|cci_g: 1-2|795 (8.2)|8.20348777215973||795
bd_08#inc_2016_2021|25-64|partner|0|age_index|age_index|38.8 (31.5;47.0)|31.4826109738752|46.9550864585672|38.789041096
bd_08#inc_2016_2021|25-64|partner|1|__n|__n|9,691 (100.0)|100||9691
bd_08#inc_2016_2021|25-64|partner|1|male|male|4,591 (47.4)|47.3738520276545||4591
bd_08#inc_2016_2021|25-64|partner|1|cci_g|cci_g: title||||
bd_08#inc_2016_2021|25-64|partner|1|cci_g|cci_g: +3|91 (0.9)|0.93901558146734||91
bd_08#inc_2016_2021|25-64|partner|1|cci_g|cci_g: 0|8,789 (90.7)|90.6923950056753||8789
bd_08#inc_2016_2021|25-64|partner|1|cci_g|cci_g: 1-2|811 (8.4)|8.36858941285729||811
bd_08#inc_2016_2021|25-64|partner|1|age_index|age_index|38.7 (31.7;46.6)|31.6939890710382|46.6223594580432|38.698630137
bd_08#inc_2016_2021|25-64|sibling|0|__n|__n|3,540 (100.0)|100||3540
bd_08#inc_2016_2021|25-64|sibling|0|male|male|1,801 (50.9)|50.8757062146892||1801
bd_08#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: title||||
bd_08#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: +3|77 (2.2)|2.17514124293785||77
bd_08#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: 0|3,023 (85.4)|85.3954802259887||3023
bd_08#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: 1-2|440 (12.4)|12.4293785310734||440
bd_08#inc_2016_2021|25-64|sibling|0|age_index|age_index|45.3 (34.4;54.6)|34.3854367841904|54.6|45.304757093
bd_08#inc_2016_2021|25-64|sibling|1|__n|__n|3,540 (100.0)|100||3540
bd_08#inc_2016_2021|25-64|sibling|1|male|male|1,766 (49.9)|49.8870056497175||1766
