cost_component|var_pop|closest_relative_type|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
filled_prescriptions|bd_25#prev_2021|mother|0-24|88042721.91|54908|13037822.5|54908|1603.4589115|237.44850477
filled_prescriptions|bd_25#prev_2021|parent|25-64|100184658.06|27444|9891235.64|27444|3650.5122453|360.41523247
filled_prescriptions|bd_25#prev_2021|partner|25-64|88305265.77|59505|12278040.19|59505|1483.9974081|206.33627746
filled_prescriptions|bd_25#prev_2021|sibling|25-64|40814878.76|19986|-3433936.91|19986|2042.1734594|-171.8171175
filled_prescriptions|bd_25#prev_2021|child|65+|32242611.93|16616|2454683.09|16616|1940.4557011|147.73008486
filled_prescriptions|bd_25#prev_2021|partner|65+|74556752.04|18078|7126215.38|18078|4124.170375|394.19268614
primary_sector|bd_00#inc_2016_2021|father|0-24|113858727.77|83170|4675360.7139|83170|1368.9879497|56.214509004
primary_sector|bd_00#inc_2016_2021|mother|0-24|141895462.64|67073|13086272.067|67073|2115.5377371|195.10491655
primary_sector|bd_00#inc_2016_2021|parent|25-64|118130399.75|42075|4590530.1819|42075|2807.6149673|109.10350997
primary_sector|bd_00#inc_2016_2021|partner|25-64|163672593.95|90209|15720032.229|90209|1814.3710046|174.26234887
primary_sector|bd_00#inc_2016_2021|sibling|25-64|86616494.537|50339.708294|290719.75643|50339.708294|1720.63958|5.7751577488
primary_sector|bd_00#inc_2016_2021|child|65+|116942371.53|66396|3799344.5733|66396|1761.2863957|57.222491917
primary_sector|bd_00#inc_2016_2021|partner|65+|136249807.47|41689|2608404.4436|41689|3268.2436007|62.568170107
primary_sector|bd_00#prev_2021|father|0-24|189031709.87|131137|7032456.4783|131137|1441.4826469|53.626790901
primary_sector|bd_00#prev_2021|mother|0-24|218571432.89|100582|21352534.207|100582|2173.0670785|212.28981534
primary_sector|bd_00#prev_2021|parent|25-64|621456400.29|214959|11217340.134|214959|2891.0462009|52.18362634
primary_sector|bd_00#prev_2021|partner|25-64|642833015.53|365434|41153273.696|365434|1759.094708|112.61479144
primary_sector|bd_00#prev_2021|sibling|25-64|504597496.94|279204.93716|9108474.6896|279204.93716|1807.2656669|32.622899804
primary_sector|bd_00#prev_2021|child|65+|443292289.45|246348.06284|25333964.752|246348.06284|1799.4551462|102.83809201
primary_sector|bd_00#prev_2021|partner|65+|484896235.18|148651|18139855.154|148651|3261.9776199|122.02982257
primary_sector|bd_01#inc_2016_2021|father|0-24|4146277.7902|2264|152377.61836|2264|1831.3947836|67.304601749
primary_sector|bd_01#inc_2016_2021|mother|0-24|7655044.1417|2767|540807.68529|2767|2766.5501054|195.44910925
primary_sector|bd_01#inc_2016_2021|parent|25-64|22319217.717|6395|533133.32789|6395|3490.1044123|83.367213118
primary_sector|bd_01#inc_2016_2021|partner|25-64|31737999.37|13934|2089929.9338|13934|2277.737862|149.98779487
primary_sector|bd_01#inc_2016_2021|sibling|25-64|14718261.762|6337|-80794.19588|6337|2322.5914096|-12.74959695
primary_sector|bd_01#inc_2016_2021|child|65+|10937972.776|5050|341854.98384|5050|2165.9352031|67.694056206
primary_sector|bd_01#inc_2016_2021|partner|65+|19190318.414|5175|1155601.3977|5175|3708.2740897|223.30461791
primary_sector|bd_01#prev_2021|father|0-24|2865623.67|1527|-64758.61638|1527|1876.6363261|-42.40904806
primary_sector|bd_01#prev_2021|mother|0-24|5237236.2751|1807|543615.31088|1807|2898.3045242|300.83857824
primary_sector|bd_01#prev_2021|parent|25-64|83792451.384|22971|-357615.1117|22971|3647.7493964|-15.56811248
primary_sector|bd_01#prev_2021|partner|25-64|90500145.978|36747|4683031.4425|36747|2462.7900503|127.43983026
primary_sector|bd_01#prev_2021|sibling|25-64|74704589.37|29994|1360771.75|29994|2490.6511092|45.36813196
primary_sector|bd_01#prev_2021|child|65+|47473791.453|21213|1946723.0795|21213|2237.9574531|91.77028612
primary_sector|bd_01#prev_2021|partner|65+|68422115.328|18528|2196945.6329|18528|3692.9034611|118.57435411
primary_sector|bd_02#inc_2016_2021|father|0-24|43624705.048|24599|2758366.1696|24599|1773.4340846|112.13326435
primary_sector|bd_02#inc_2016_2021|mother|0-24|65456436.855|23853|8701156.7003|23853|2744.1595126|364.78248859
primary_sector|bd_02#inc_2016_2021|parent|25-64|43112770.104|13325|2161845.1062|13325|3235.4799327|162.23978283
primary_sector|bd_02#inc_2016_2021|partner|25-64|59517732.07|28223|8437189.7749|28223|2108.8379007|298.9473045
primary_sector|bd_02#inc_2016_2021|sibling|25-64|22194934.263|10030|915338.3406|10030|2212.8548617|91.260053898
primary_sector|bd_02#inc_2016_2021|child|65+|23840719.913|10514|840190.02063|10514|2267.5213918|79.911548472
primary_sector|bd_02#inc_2016_2021|partner|65+|32747427.404|8631|1274239.0984|8631|3794.163759|147.63516375
primary_sector|bd_02#prev_2021|father|0-24|43928610.025|23186|3805464.9652|23186|1894.6178739|164.12770487
primary_sector|bd_02#prev_2021|mother|0-24|64097498.977|22222|9226311.4318|22222|2884.4162981|415.18816631
primary_sector|bd_02#prev_2021|parent|25-64|175859992.23|50957|9827041.9687|50957|3451.1449306|192.84969619
primary_sector|bd_02#prev_2021|partner|25-64|197435695.34|96630|17075439.948|96630|2043.2132396|176.70950996
primary_sector|bd_02#prev_2021|sibling|25-64|96687008.677|41566|2248911.1978|41566|2326.1080854|54.104585425
primary_sector|bd_02#prev_2021|child|65+|67335491.587|28767|4691789.2871|28767|2340.7199773|163.09623134
primary_sector|bd_02#prev_2021|partner|65+|106170239.32|28231|2908580.914|28231|3760.767926|103.02790953
primary_sector|bd_03#inc_2016_2021|father|0-24|3437834.5761|1713|479881.81331|1713|2006.9086842|280.14116364
primary_sector|bd_03#inc_2016_2021|mother|0-24|5257747.8468|1823|616145.16767|1823|2884.1184019|337.98418413
primary_sector|bd_03#inc_2016_2021|parent|25-64|6510977.3231|1899|567978.13871|1899|3428.6347146|299.09327999
primary_sector|bd_03#inc_2016_2021|partner|25-64|6965450.4683|3186|1024864.4851|3186|2186.2681947|321.67749061
primary_sector|bd_03#inc_2016_2021|sibling|25-64|2663300.4184|1168|38845.65329|1168|2280.222961|33.258264803
primary_sector|bd_03#inc_2016_2021|child|65+|1221853.8939|470|122134.79655|470|2599.6891359|259.86126926
primary_sector|bd_03#inc_2016_2021|partner|65+|2371251.6472|610|210982.07951|610|3887.2977823|345.87226149
primary_sector|bd_03#prev_2021|father|0-24|2443528.0037|1140|312524.95686|1140|2143.4456173|274.144699
primary_sector|bd_03#prev_2021|mother|0-24|3530785.1075|1188|447461.08524|1188|2972.0413363|376.65074515
primary_sector|bd_03#prev_2021|parent|25-64|24114576.531|6501|1916356.9611|6501|3709.3641795|294.77879727
primary_sector|bd_03#prev_2021|partner|25-64|22374928.973|9904|2407174.7284|9904|2259.1810352|243.05076013
primary_sector|bd_03#prev_2021|sibling|25-64|13509012.168|5394|257123.34208|5394|2504.451644|47.668398606
primary_sector|bd_03#prev_2021|child|65+|9330177.4598|3968|623306.51012|3968|2351.3552066|157.08329388
primary_sector|bd_03#prev_2021|partner|65+|14035013.585|3758|186728.45634|3758|3734.7029231|49.688253417
primary_sector|bd_04#inc_2016_2021|father|0-24|814924.93454|471|114521.45293|471|1730.2015595|243.14533531
primary_sector|bd_04#inc_2016_2021|mother|0-24|1247039.2214|501|59059.24627|501|2489.1002423|117.88272709
primary_sector|bd_04#inc_2016_2021|parent|25-64|2425936.2162|640|85711.82863|640|3790.5253378|133.92473223
primary_sector|bd_04#inc_2016_2021|partner|25-64|8540021.1534|3552|824408.65202|3552|2404.2852346|232.09703041
primary_sector|bd_04#inc_2016_2021|sibling|25-64|2070920.4543|849|-173288.4143|849|2439.2467071|-204.1088508
primary_sector|bd_04#inc_2016_2021|child|65+|6214511.6412|2679|465342.56096|2679|2319.7131919|173.70009741
primary_sector|bd_04#inc_2016_2021|partner|65+|11770320.012|3130|229116.56899|3130|3760.4856268|73.200181786
primary_sector|bd_04#prev_2021|father|0-24|1223886.9819|739|-17012.52956|739|1656.1393531|-23.02101429
primary_sector|bd_04#prev_2021|mother|0-24|2031216.3625|780|42919.72774|780|2604.1235417|55.025291974
primary_sector|bd_04#prev_2021|parent|25-64|4726345.0912|1255|56036.08128|1255|3766.0120249|44.650263968
primary_sector|bd_04#prev_2021|partner|25-64|12226135.249|5198|564930.07502|5198|2352.0845035|108.68219989
primary_sector|bd_04#prev_2021|sibling|25-64|3182984.9167|1316|-189638.1749|1316|2418.6815476|-144.1019566
primary_sector|bd_04#prev_2021|child|65+|7968385.0463|3341|224457.6964|3341|2385.029945|67.182788506
primary_sector|bd_04#prev_2021|partner|65+|20576410.647|5315|613182.63162|5315|3871.3848818|115.36832204
primary_sector|bd_05#inc_2016_2021|father|0-24|1285653.9643|873|152079.93883|873|1472.6849534|174.20382455
primary_sector|bd_05#inc_2016_2021|mother|0-24|2413674.1092|923|235169.79189|923|2615.0315376|254.78850692
primary_sector|bd_05#inc_2016_2021|parent|25-64|505386.57498|154|2043.80494|154|3281.7310064|13.271460649
primary_sector|bd_05#inc_2016_2021|partner|25-64|499497.21829|182|160119.80826|182|2744.4902104|879.77916626
primary_sector|bd_05#inc_2016_2021|sibling|25-64|402601.16363|168|-10744.01787|168|2396.4354978|-63.95248732
primary_sector|bd_05#inc_2016_2021|child|65+|249757.77444|124|-44075.52957|124|2014.1756003|-355.4478191
primary_sector|bd_05#inc_2016_2021|partner|65+|482552.58369|120|-3779.32832|120|4021.2715307|-31.49440267
primary_sector|bd_05#prev_2021|father|0-24|6679443.7314|4061|254297.48346|4061|1644.7780673|62.619424639
primary_sector|bd_05#prev_2021|mother|0-24|11439267.689|4249|786056.54644|4249|2692.2258623|184.99801046
primary_sector|bd_05#prev_2021|parent|25-64|5444585.4444|1702|242217.2413|1702|3198.9338686|142.31330276
primary_sector|bd_05#prev_2021|partner|25-64|1538684.984|674|287853.58908|674|2282.9154065|427.08247638
primary_sector|bd_05#prev_2021|sibling|25-64|2237104.6038|907|225064.5774|907|2466.4879865|248.14176119
primary_sector|bd_05#prev_2021|child|65+|423499.21652|192|-46384.46654|192|2205.725086|-241.5857632
primary_sector|bd_05#prev_2021|partner|65+|795822.91686|212|-72182.42614|212|3753.8816833|-340.4831422
primary_sector|bd_06#inc_2016_2021|father|0-24|47478.23931|27|570.74552|27|1758.4533078|21.138722963
primary_sector|bd_06#inc_2016_2021|mother|0-24|84377.06919|28|22780.45418|28|3013.4667568|813.58764929
primary_sector|bd_06#inc_2016_2021|parent|25-64|1183686.4323|308|-58804.93056|308|3843.1377673|-190.9250992
primary_sector|bd_06#inc_2016_2021|partner|25-64|4290130.3275|1498|488685.05772|1498|2863.9054256|326.22500515
primary_sector|bd_06#inc_2016_2021|sibling|25-64|2028105.3592|801|69238.52576|801|2531.9667406|86.440107066
primary_sector|bd_06#inc_2016_2021|child|65+|55042304.341|22503|2260514.0005|22503|2445.9985042|100.45389506
primary_sector|bd_06#inc_2016_2021|partner|65+|83046873.456|20535|1650951.0066|20535|4044.1623305|80.39693239
primary_sector|bd_06#prev_2021|father|0-24|115513.72954|63|-10388.6993|63|1833.5512625|-164.8999889
primary_sector|bd_06#prev_2021|mother|0-24|178986.86162|59|51779.08692|59|3033.6756207|877.61164271
primary_sector|bd_06#prev_2021|parent|25-64|1877519.8873|474|100649.55872|474|3961.0124205|212.34084118
primary_sector|bd_06#prev_2021|partner|25-64|4123076.6883|1423|677360.84908|1423|2897.4537514|476.00902957
primary_sector|bd_06#prev_2021|sibling|25-64|3052959.0073|1121|198611.18632|1121|2723.4246274|177.17322598
primary_sector|bd_06#prev_2021|child|65+|53935311.941|20719|3768525.7739|20719|2603.1812318|181.88743539
primary_sector|bd_06#prev_2021|partner|65+|57298850.576|13570|3850646.704|13570|4222.4650388|283.76173205
primary_sector|bd_07#inc_2016_2021|father|0-24|39303607.305|23140|1803930.8783|23140|1698.5137124|77.957254897
primary_sector|bd_07#inc_2016_2021|mother|0-24|51077910.005|20475|5513754.675|20475|2494.6476193|269.29204762
primary_sector|bd_07#inc_2016_2021|parent|25-64|58510768.167|19168|2310187.2123|19168|3052.523381|120.52312251
primary_sector|bd_07#inc_2016_2021|partner|25-64|85617819.655|41183|11319562.023|41183|2078.9602422|274.86006419
primary_sector|bd_07#inc_2016_2021|sibling|25-64|38254862.697|18987|756934.15052|18987|2014.7923683|39.865916181
primary_sector|bd_07#inc_2016_2021|child|65+|65806520.285|30596|3725697.7092|30596|2150.8210317|121.77074484
primary_sector|bd_07#inc_2016_2021|partner|65+|83721559.964|21583|4611364.6229|21583|3879.0511034|213.65725909
primary_sector|bd_07#prev_2021|father|0-24|33428975.085|18831|1090487.9176|18831|1775.209765|57.909187914
primary_sector|bd_07#prev_2021|mother|0-24|42650071.754|16253|4856995.5363|16253|2624.1353445|298.83686312
primary_sector|bd_07#prev_2021|parent|25-64|349586518.58|106600|5722095.5744|106600|3279.4232512|53.678194882
primary_sector|bd_07#prev_2021|partner|25-64|390731939.24|199086|26491790.096|199086|1962.6289103|133.06706698
primary_sector|bd_07#prev_2021|sibling|25-64|251904084.93|118072.81967|4157808.9944|118072.81967|2133.4637864|35.213938364
primary_sector|bd_07#prev_2021|child|65+|220767717.58|102854.61475|13745107.427|102854.61475|2146.4055658|133.63627349
primary_sector|bd_07#prev_2021|partner|65+|282359035.26|78102|7763645.4653|78102|3615.2599839|99.403926472
primary_sector|bd_08#inc_2016_2021|father|0-24|80286521.598|49390|7011538.4448|49390|1625.5622919|141.96271401
primary_sector|bd_08#inc_2016_2021|mother|0-24|144276513.52|51687|24616684.206|51687|2791.3501175|476.26451924
primary_sector|bd_08#inc_2016_2021|parent|25-64|27297389.956|8449|1555234.4025|8449|3230.842698|184.07319238
primary_sector|bd_08#inc_2016_2021|partner|25-64|23239581.682|9691|4590311.8715|9691|2398.0581655|473.66751331
primary_sector|bd_08#inc_2016_2021|sibling|25-64|7864719.8488|3540|396981.71985|3540|2221.6722737|112.14172877
primary_sector|bd_08#inc_2016_2021|child|65+|1059823.1785|385|258595.89442|385|2752.7874766|671.67764784
primary_sector|bd_08#inc_2016_2021|partner|65+|1577059.7944|365|287504.54662|365|4320.7117656|787.68368937
primary_sector|bd_08#prev_2021|father|0-24|146844152.06|83499|10252446.792|83499|1758.633661|122.78526439
primary_sector|bd_08#prev_2021|mother|0-24|250986340.72|87349|37029609.988|87349|2873.373945|423.92711981
primary_sector|bd_08#prev_2021|parent|25-64|108160038.81|33290|7951887.8139|33290|3249.0248967|238.86716173
primary_sector|bd_08#prev_2021|partner|25-64|60078533.276|27512|6222183.1732|27512|2183.7210408|226.1625172
primary_sector|bd_08#prev_2021|sibling|25-64|32018661.984|14325.789617|1688132.8219|14325.789617|2235.0364509|117.8387277
primary_sector|bd_08#prev_2021|child|65+|1900027.4485|760|122802.92206|760|2500.0361164|161.58279218
primary_sector|bd_08#prev_2021|partner|65+|3261886.0672|838|307104.95782|838|3892.465474|366.47369668
primary_sector|bd_09#inc_2016_2021|father|0-24|12121798.616|6372|825929.75038|6372|1902.3538317|129.61860489
primary_sector|bd_09#inc_2016_2021|mother|0-24|20974450.197|7294|2510484.6536|7294|2875.5758427|344.18489904
primary_sector|bd_09#inc_2016_2021|parent|25-64|11486892.521|3615|847504.35924|3615|3177.5636295|234.4410399
primary_sector|bd_09#inc_2016_2021|partner|25-64|5590072.6437|2233|874166.72231|2233|2503.3912421|391.47636467
primary_sector|bd_09#inc_2016_2021|sibling|25-64|4815696.2602|2076|609560.06508|2076|2319.6995473|293.62238202
primary_sector|bd_09#inc_2016_2021|child|65+|1242675.0159|521|158715.22231|521|2385.1727753|304.6357434
primary_sector|bd_09#inc_2016_2021|partner|65+|1621866.3514|396|142529.10954|396|4095.6220994|359.92199379
primary_sector|bd_09#prev_2021|father|0-24|10289871.488|5187|659494.27244|5187|1983.7808922|127.14368083
primary_sector|bd_09#prev_2021|mother|0-24|17736207.567|5991|1761758.9917|5991|2960.4753075|294.06760002
primary_sector|bd_09#prev_2021|parent|25-64|53137230.324|16044|1004807.3546|16044|3311.9689805|62.628232024
primary_sector|bd_09#prev_2021|partner|25-64|23996222.598|10220|2024739.2871|10220|2347.9669861|198.11539013
primary_sector|bd_09#prev_2021|sibling|25-64|26303818.085|11151|909374.76564|11151|2358.8752655|81.550960958
primary_sector|bd_09#prev_2021|child|65+|4995652.3969|2012|498549.43124|2012|2482.9286267|247.78798769
primary_sector|bd_09#prev_2021|partner|65+|4244154.9649|1150|174775.10748|1150|3690.5695347|151.97835433
primary_sector|bd_10#inc_2016_2021|father|0-24|7534156.4401|4481|41580.49723|4481|1681.3560455|9.2792897188
primary_sector|bd_10#inc_2016_2021|mother|0-24|11943301.329|4686|337635.74041|4686|2548.7198738|72.052014599
primary_sector|bd_10#inc_2016_2021|parent|25-64|1491954.7377|497|57740.06667|497|3001.9210014|116.17719652
primary_sector|bd_10#inc_2016_2021|partner|25-64|805522.15623|513|140533.24735|513|1570.2186281|273.94395195
primary_sector|bd_10#inc_2016_2021|sibling|25-64|354222.22003|173|9624.02555|173|2047.5272834|55.630205491
primary_sector|bd_10#inc_2016_2021|child|65+|38386.39466|15|18466.66106|15|2559.0929773|1231.1107373
primary_sector|bd_10#inc_2016_2021|partner|65+|16478.6321|8|-11456.69349|8|2059.8290125|-1432.086686
primary_sector|bd_10#prev_2021|father|0-24|9513402.5576|5073|431312.53354|5073|1875.3011152|85.021197228
primary_sector|bd_10#prev_2021|mother|0-24|14791128.83|5324|1005495.8887|5324|2778.1985029|188.86098585
primary_sector|bd_10#prev_2021|parent|25-64|11505625.161|3514|898717.93528|3514|3274.2245762|255.75353878
primary_sector|bd_10#prev_2021|partner|25-64|8663695.2285|5929|869003.9381|5929|1461.2405513|146.56838221
primary_sector|bd_10#prev_2021|sibling|25-64|3177638.8468|1517|-42548.97862|1517|2094.6861218|-28.0481072
primary_sector|bd_10#prev_2021|child|65+|139438.08198|60|23174.02684|60|2323.968033|386.23378067
primary_sector|bd_10#prev_2021|partner|65+|103230.4581|37|-10124.98192|37|2790.0123811|-273.64816
primary_sector|bd_11#inc_2016_2021|father|0-24|7756014.7402|4919|535637.74807|4919|1576.7462371|108.89159343
primary_sector|bd_11#inc_2016_2021|mother|0-24|13065060.51|5113|1047402.3455|5113|2555.2631547|204.85084011
primary_sector|bd_11#inc_2016_2021|parent|25-64|4436221.9636|1237|309291.24396|1237|3586.2748291|250.03334192
primary_sector|bd_11#inc_2016_2021|partner|25-64|8113051.0131|3407|516163.77797|3407|2381.288821|151.50096213
primary_sector|bd_11#inc_2016_2021|sibling|25-64|3126118.8753|1344|-3920.66545|1344|2325.9813061|-2.917161793
primary_sector|bd_11#inc_2016_2021|child|65+|7282969.5637|3147|40550.9716|3147|2314.2578849|12.885596314
primary_sector|bd_11#inc_2016_2021|partner|65+|15505908.164|4113|277311.75401|4113|3769.9752405|67.423232193
primary_sector|bd_11#prev_2021|father|0-24|23675071.104|13765|1432956.383|13765|1719.9470471|104.10144446
primary_sector|bd_11#prev_2021|mother|0-24|39095838.971|14300|3300762.8641|14300|2733.9747532|230.82257791
primary_sector|bd_11#prev_2021|parent|25-64|30294386.169|8832|751212.74968|8832|3430.0708978|85.055791404
primary_sector|bd_11#prev_2021|partner|25-64|34464310.76|15519|2412790.0327|15519|2220.7816715|155.47329291
primary_sector|bd_11#prev_2021|sibling|25-64|16953055.222|7017|281433.89152|7017|2415.9976089|40.107437868
primary_sector|bd_11#prev_2021|child|65+|14665589.426|6104|999374.11452|6104|2402.6194997|163.72446175
primary_sector|bd_11#prev_2021|partner|65+|33346293.617|8525|953560.11612|8525|3911.5886941|111.85455908
primary_sector|bd_12#inc_2016_2021|father|0-24|42653731.993|24075|2913817.8709|24075|1771.7022635|121.03085653
primary_sector|bd_12#inc_2016_2021|mother|0-24|51642750.539|19926|5281975.2632|19926|2591.7269165|265.07955752
primary_sector|bd_12#inc_2016_2021|parent|25-64|44036986.758|13395|2876520.0927|13395|3287.5690002|214.74580759
primary_sector|bd_12#inc_2016_2021|partner|25-64|80196182.218|42432|8133755.8054|42432|1889.9929821|191.68919225
primary_sector|bd_12#inc_2016_2021|sibling|25-64|20696428.622|9835|255139.00231|9835|2104.3648827|25.941942279
primary_sector|bd_12#inc_2016_2021|child|65+|5915883.5961|2678|264282.55811|2678|2209.0678103|98.68654149
primary_sector|bd_12#inc_2016_2021|partner|65+|15437540.939|3972|1243669.6805|3972|3886.5913743|313.10918441
primary_sector|bd_12#prev_2021|father|0-24|51029255.652|27689|3467403.5593|27689|1842.9432501|125.22675284
primary_sector|bd_12#prev_2021|mother|0-24|61328403.592|22382|7277009.6598|22382|2740.0770079|325.12776605
primary_sector|bd_12#prev_2021|parent|25-64|185426891.9|51775|10451212.457|51775|3581.3982018|201.85828019
primary_sector|bd_12#prev_2021|partner|25-64|363867694.13|181066|25312957.96|181066|2009.5859749|139.7996198
primary_sector|bd_12#prev_2021|sibling|25-64|107220388.41|46909.959016|1336981.6711|46909.959016|2285.6636556|28.501019808
primary_sector|bd_12#prev_2021|child|65+|71486887.55|32588.614754|3080631.3428|32588.614754|2193.6154111|94.53090799
primary_sector|bd_12#prev_2021|partner|65+|193958355.48|51758|11524645.915|51758|3747.4082361|222.66405029
primary_sector|bd_13#inc_2016_2021|father|0-24|2005744.3099|1147|361264.89885|1147|1748.6872798|314.96503823
primary_sector|bd_13#inc_2016_2021|mother|0-24|3428719.1181|1241|367503.96452|1241|2762.8679437|296.13534611
primary_sector|bd_13#inc_2016_2021|parent|25-64|1918232.2426|559|45931.6051|559|3431.5424734|82.167450984
primary_sector|bd_13#inc_2016_2021|partner|25-64|4478150.1034|1961|195982.86036|1961|2283.6053561|99.940265354
primary_sector|bd_13#inc_2016_2021|sibling|25-64|1161789.259|498|-33563.23361|498|2332.9101587|-67.39605143
primary_sector|bd_13#inc_2016_2021|child|65+|1935254.4183|861|100059.6424|861|2247.6822512|116.21328966
primary_sector|bd_13#inc_2016_2021|partner|65+|3803818.4119|994|82928.48373|994|3826.7790864|83.429058078
primary_sector|bd_13#prev_2021|father|0-24|7109828.2887|4194|331138.54884|4194|1695.2380278|78.955304921
primary_sector|bd_13#prev_2021|mother|0-24|12080295.124|4420|1082769.4947|4420|2733.0984444|244.97047391
primary_sector|bd_13#prev_2021|parent|25-64|6231477.2798|1775|155352.70864|1775|3510.6914253|87.522652755
primary_sector|bd_13#prev_2021|partner|25-64|12039150.799|5604|427222.1556|5604|2148.3138471|76.235216916
primary_sector|bd_13#prev_2021|sibling|25-64|3130696.0497|1304|-56148.63012|1304|2400.8405289|-43.05876543
primary_sector|bd_13#prev_2021|child|65+|3123918.8441|1290|87926.0227|1290|2421.6425148|68.159707519
primary_sector|bd_13#prev_2021|partner|65+|8225539.2841|2155|115209.18562|2155|3816.9555843|53.461339035
primary_sector|bd_14#inc_2016_2021|father|0-24|6901755.5458|4174|397334.4653|4174|1653.5111514|95.192732463
primary_sector|bd_14#inc_2016_2021|mother|0-24|11961699.299|4411|1407247.6522|4411|2711.7885512|319.03143327
primary_sector|bd_14#inc_2016_2021|parent|25-64|2946081.7115|890|21620.16601|890|3310.2041703|24.29232136
primary_sector|bd_14#inc_2016_2021|partner|25-64|670749.2931|320|81736.15429|320|2096.0915409|255.42548216
primary_sector|bd_14#inc_2016_2021|sibling|25-64|1314254.6129|590|-35358.4807|590|2227.5501913|-59.92962831
primary_sector|bd_14#inc_2016_2021|child|65+|89274.31928|35|7094.87018|35|2550.6948366|202.71057657
primary_sector|bd_14#inc_2016_2021|partner|65+|138839.4362|32|-3760.21951|32|4338.7323813|-117.5068597
primary_sector|bd_14#prev_2021|father|0-24|20325720.244|11137|1604793.083|11137|1825.0624265|144.09563464
primary_sector|bd_14#prev_2021|mother|0-24|34127788.625|11984|3828572.7869|11984|2847.7794247|319.47369717
primary_sector|bd_14#prev_2021|parent|25-64|22996409.323|6746|1890097.7719|6746|3408.8955414|280.18051763
primary_sector|bd_14#prev_2021|partner|25-64|4560973.329|2100|937379.56524|2100|2171.8920614|446.37122154
primary_sector|bd_14#prev_2021|sibling|25-64|10422739.807|4410|-70647.56892|4410|2363.4330628|-16.0198569
primary_sector|bd_14#prev_2021|child|65+|468503.30464|194|7446.98158|194|2414.9654878|38.38650299
primary_sector|bd_14#prev_2021|partner|65+|323564.67396|97|-45027.25994|97|3335.7182882|-464.1985561
primary_sector|bd_15#inc_2016_2021|father|0-24|729264.15662|393|18740.1705|393|1855.6339863|47.684912214
primary_sector|bd_15#inc_2016_2021|mother|0-24|1089189.9239|405|33188.36485|405|2689.3578369|81.946579877
primary_sector|bd_15#inc_2016_2021|parent|25-64|2152576.4319|619|193438.72134|619|3477.506352|312.50197309
primary_sector|bd_15#inc_2016_2021|partner|25-64|4312541.2543|2223|255447.71574|2223|1939.9645768|114.91125314
primary_sector|bd_15#inc_2016_2021|sibling|25-64|916719.88113|371|118720.0537|371|2470.9430758|320.00014474
primary_sector|bd_15#inc_2016_2021|child|65+|224928.0991|114|-9730.62936|114|1973.0535009|-85.35639789
primary_sector|bd_15#inc_2016_2021|partner|65+|760474.23151|217|802.73906|217|3504.4895461|3.699258341
primary_sector|bd_15#prev_2021|father|0-24|421304.51414|227|-2381.18036|227|1855.9670226|-10.48978132
primary_sector|bd_15#prev_2021|mother|0-24|721835.2956|238|62623.49868|238|3032.9214101|263.12394403
primary_sector|bd_15#prev_2021|parent|25-64|7881672.7856|2125|112193.53876|2125|3709.0224873|52.796959416
primary_sector|bd_15#prev_2021|partner|25-64|15907404.776|7559|876656.1558|7559|2104.432435|115.9751496
primary_sector|bd_15#prev_2021|sibling|25-64|4690214.7067|1864|89863.62822|1864|2516.2096066|48.210100976
primary_sector|bd_15#prev_2021|child|65+|2644920.9118|1213|-95149.01002|1213|2180.478905|-78.4410635
primary_sector|bd_15#prev_2021|partner|65+|7611722.186|2167|-128570.4984|2167|3512.5621532|-59.33110217
primary_sector|bd_16#inc_2016_2021|father|0-24|652883.88396|384|65269.5601|384|1700.2184478|169.97281276
primary_sector|bd_16#inc_2016_2021|mother|0-24|1160426.8095|406|231897.0945|406|2858.194112|571.17510961
primary_sector|bd_16#inc_2016_2021|parent|25-64|848735.76334|245|99277.40099|245|3464.2276055|405.21388159
primary_sector|bd_16#inc_2016_2021|partner|25-64|2200167.7089|942|191415.24209|942|2335.6345105|203.20089394
primary_sector|bd_16#inc_2016_2021|sibling|25-64|566140.3813|220|66062.34556|220|2573.3653695|300.28338891
primary_sector|bd_16#inc_2016_2021|child|65+|865453.50472|355|89390.48573|355|2437.8971964|251.80418515
primary_sector|bd_16#inc_2016_2021|partner|65+|2554044.0467|641|154583.81184|641|3984.4680916|241.16039289
primary_sector|bd_16#prev_2021|father|0-24|1688896.8588|970|65660.11052|970|1741.1307823|67.690835588
primary_sector|bd_16#prev_2021|mother|0-24|2719797.8896|985|165746.92504|985|2761.2161316|168.27098989
primary_sector|bd_16#prev_2021|parent|25-64|3263712.2273|892|248449.35746|892|3658.87021|278.5306698
primary_sector|bd_16#prev_2021|partner|25-64|5434516.7369|2414|87912.78166|2414|2251.2496839|36.417888012
primary_sector|bd_16#prev_2021|sibling|25-64|1746962.1295|710|86021.51978|710|2460.5100415|121.15707011
primary_sector|bd_16#prev_2021|child|65+|2085142.7048|854|194622.32302|854|2441.6190922|227.89499183
primary_sector|bd_16#prev_2021|partner|65+|5945377.0251|1524|378701.46794|1524|3901.166027|248.49177686
primary_sector|bd_17#inc_2016_2021|father|0-24|191786.75945|109|38680.7632|109|1759.5115546|354.86938716
primary_sector|bd_17#inc_2016_2021|mother|0-24|293484.65306|114|52196.213|114|2574.4267812|457.86151754
