cost_component|cost_period|same_education_req|var_pop|closest_relative_type|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
secondary_sector|after_index|yes|bd_04#prev_2021|pooled|65+|205373057.95|8617|-502396.4221|8617|23833.47545|-58.30293862
secondary_sector|before_index|no|bd_04#prev_2021|father|0-24|6034357.1711|739|-1363225.11|739|8165.5712735|-1844.688918
secondary_sector|before_index|no|bd_04#prev_2021|mother|0-24|11526029.421|780|2852153.9842|780|14776.960796|3656.607672
secondary_sector|before_index|no|bd_04#prev_2021|child|25-64|15916024.31|1173.5655738|2359402.944|1173.5655738|13562.109068|2010.4568477
secondary_sector|before_index|no|bd_04#prev_2021|parent|25-64|21419579.935|1029|-4334469.471|1029|20815.918304|-4212.312411
secondary_sector|before_index|no|bd_04#prev_2021|partner|25-64|68847588.888|5198|3183196.7867|5198|13245.015177|612.38876235
secondary_sector|before_index|no|bd_04#prev_2021|pooled|25-64|117227436.21|7999.5655738|4491923.0709|7999.5655738|14654.225298|561.52087629
secondary_sector|before_index|no|bd_04#prev_2021|sibling|25-64|11044243.074|599|3283792.8109|599|18437.80146|5482.124893
secondary_sector|before_index|no|bd_04#prev_2021|child|65+|46860904.928|3341|6965635.2356|3341|14026.011652|2084.8953115
secondary_sector|before_index|no|bd_04#prev_2021|partner|65+|154061496.99|5315|12456331.012|5315|28986.170647|2343.6182524
secondary_sector|before_index|no|bd_04#prev_2021|pooled|65+|200922401.92|8656|19421966.247|8656|23211.922588|2243.7576533
secondary_sector|before_index|yes|bd_04#prev_2021|father|0-24|6006862.897|736|500122.563|736|8161.4985014|679.5143519
secondary_sector|before_index|yes|bd_04#prev_2021|mother|0-24|11379575.092|777|2736008.4205|777|14645.527789|3521.2463584
secondary_sector|before_index|yes|bd_04#prev_2021|child|25-64|15873534.371|1156.5655738|4582682.4299|1156.5655738|13724.71629|3962.3195898
secondary_sector|before_index|yes|bd_04#prev_2021|parent|25-64|18782323.071|918|-3603061.187|918|20460.046918|-3924.903253
secondary_sector|before_index|yes|bd_04#prev_2021|partner|25-64|68584388.308|5182|-1500494.84|5182|13235.119318|-289.5590197
secondary_sector|before_index|yes|bd_04#prev_2021|pooled|25-64|110829836.31|7616.5655738|1752449.1493|7616.5655738|14551.156324|230.08390491
secondary_sector|before_index|yes|bd_04#prev_2021|sibling|25-64|7589590.5624|360|2273322.746|360|21082.196007|6314.7854054
secondary_sector|before_index|yes|bd_04#prev_2021|child|65+|46680046.101|3318|7439213.2912|3318|14068.729988|2242.0775441
secondary_sector|before_index|yes|bd_04#prev_2021|partner|65+|153554951.2|5299|2489782.1947|5299|28978.099868|469.85887804
secondary_sector|before_index|yes|bd_04#prev_2021|pooled|65+|200234997.3|8617|9928995.486|8617|23237.205211|1152.2566422
secondary_sector|after_index|no|bd_05#inc_2016_2021|father|0-24|5975096.2753|873|1928336.4379|873|6844.3256304|2208.8618991
secondary_sector|after_index|no|bd_05#inc_2016_2021|mother|0-24|12787372.42|923|2771115.9013|923|13854.1413|3002.2924174
secondary_sector|after_index|no|bd_05#inc_2016_2021|child|25-64|740406.66064|58|442049.36|58|12765.63208|7621.5406897
secondary_sector|after_index|no|bd_05#inc_2016_2021|parent|25-64|3620336.9119|152|-2283658.017|152|23818.005999|-15024.0659
secondary_sector|after_index|no|bd_05#inc_2016_2021|partner|25-64|2827344.7356|182|470246.18775|182|15534.861184|2583.7702623
secondary_sector|after_index|no|bd_05#inc_2016_2021|pooled|25-64|9104756.9172|498|-1060675.072|498|18282.644412|-2129.869623
secondary_sector|after_index|no|bd_05#inc_2016_2021|sibling|25-64|1916668.6091|106|310687.39635|106|18081.779331|2931.0131731
secondary_sector|after_index|no|bd_05#inc_2016_2021|child|65+|1091362.5842|124|108349.05275|124|8801.3111625|873.78268347
secondary_sector|after_index|no|bd_05#inc_2016_2021|partner|65+|2702764.5695|120|-1964305.93|120|22523.038079|-16369.21608
secondary_sector|after_index|no|bd_05#inc_2016_2021|pooled|65+|3794127.1536|244|-1855956.877|244|15549.701449|-7606.380645
secondary_sector|after_index|yes|bd_05#inc_2016_2021|father|0-24|5958043.1087|871|-559829.7304|871|6840.4628113|-642.7436629
secondary_sector|after_index|yes|bd_05#inc_2016_2021|mother|0-24|12779956.113|921|3134799.2062|921|13876.173847|3403.6907776
secondary_sector|after_index|yes|bd_05#inc_2016_2021|child|25-64|728757.3128|55|167986.55083|55|13250.13296|3054.3009241
secondary_sector|after_index|yes|bd_05#inc_2016_2021|parent|25-64|3189668.4313|134|-116807.2963|134|23803.495756|-871.696241
secondary_sector|after_index|yes|bd_05#inc_2016_2021|partner|25-64|2826612.0598|180|698963.58757|180|15703.400332|3883.131042
secondary_sector|after_index|yes|bd_05#inc_2016_2021|pooled|25-64|8236036.4531|428|1302299.9371|428|19243.075825|3042.7568624
secondary_sector|after_index|yes|bd_05#inc_2016_2021|sibling|25-64|1490998.6492|59|552157.09501|59|25271.163545|9358.5948307
secondary_sector|after_index|yes|bd_05#inc_2016_2021|child|65+|1087598.5399|123|68280.977715|123|8842.2645519|555.12990012
secondary_sector|after_index|yes|bd_05#inc_2016_2021|partner|65+|2702764.5695|120|-804491.9131|120|22523.038079|-6704.099276
secondary_sector|after_index|yes|bd_05#inc_2016_2021|pooled|65+|3790363.1094|243|-736210.9354|243|15598.202096|-3029.674631
secondary_sector|before_index|no|bd_05#inc_2016_2021|father|0-24|5984739.6794|873|1902114.2488|873|6855.3719122|2178.8250272
secondary_sector|before_index|no|bd_05#inc_2016_2021|mother|0-24|22654915.876|923|8998070.8882|923|24544.870938|9748.7225224
secondary_sector|before_index|no|bd_05#inc_2016_2021|child|25-64|1065396.078|58|683055.65595|58|18368.897897|11776.821654
secondary_sector|before_index|no|bd_05#inc_2016_2021|parent|25-64|4225265.6441|152|-4500550.162|152|27797.80029|-29608.88265
secondary_sector|before_index|no|bd_05#inc_2016_2021|partner|25-64|3389974.5899|182|1022826.6817|182|18626.23401|5619.9268224
secondary_sector|before_index|no|bd_05#inc_2016_2021|pooled|25-64|9704295.7838|498|-2959801.438|498|19486.537718|-5943.376381
secondary_sector|before_index|no|bd_05#inc_2016_2021|sibling|25-64|1023659.4718|106|-165133.6133|106|9657.1648287|-1557.864277
secondary_sector|before_index|no|bd_05#inc_2016_2021|child|65+|1866998.2328|124|687460.91161|124|15056.437361|5544.0396098
secondary_sector|before_index|no|bd_05#inc_2016_2021|partner|65+|2509686.3578|120|-333362.5065|120|20914.052982|-2778.020887
secondary_sector|before_index|no|bd_05#inc_2016_2021|pooled|65+|4376684.5906|244|354098.40516|244|17937.231929|1451.222972
secondary_sector|before_index|yes|bd_05#inc_2016_2021|father|0-24|5984739.6794|871|-1733815.433|871|6871.1132943|-1990.603253
secondary_sector|before_index|yes|bd_05#inc_2016_2021|mother|0-24|22649590.499|921|7643201.7841|921|24592.38925|8298.8075832
secondary_sector|before_index|yes|bd_05#inc_2016_2021|child|25-64|1059200.1862|55|475287.76545|55|19258.185204|8641.5957355
secondary_sector|before_index|yes|bd_05#inc_2016_2021|parent|25-64|3434485.5948|134|949804.75169|134|25630.489514|7088.0951618
secondary_sector|before_index|yes|bd_05#inc_2016_2021|partner|25-64|3389974.5899|180|1229786.7041|180|18833.192166|6832.1483563
secondary_sector|before_index|yes|bd_05#inc_2016_2021|pooled|25-64|8253630.6498|428|1875579.1484|428|19284.183761|4382.1942719
secondary_sector|before_index|yes|bd_05#inc_2016_2021|sibling|25-64|369970.27891|59|-779300.0729|59|6270.6826934|-13208.47581
secondary_sector|before_index|yes|bd_05#inc_2016_2021|child|65+|1866850.1524|123|937074.81647|123|15177.643516|7618.4944428
secondary_sector|before_index|yes|bd_05#inc_2016_2021|partner|65+|2509686.3578|120|-682794.1141|120|20914.052982|-5689.950951
secondary_sector|before_index|yes|bd_05#inc_2016_2021|pooled|65+|4376536.5102|243|254280.7024|243|18010.438314|1046.4226436
secondary_sector|after_index|no|bd_05#prev_2021|father|0-24|50782714.335|4061|8944298.5592|4061|12504.977674|2202.4867174
secondary_sector|after_index|no|bd_05#prev_2021|mother|0-24|69823745.636|4249|22417891.152|4249|16432.983204|5276.0393392
secondary_sector|after_index|no|bd_05#prev_2021|child|25-64|2556779.7381|159.08469945|1853600.3557|159.08469945|16071.81424|11651.657023
secondary_sector|after_index|no|bd_05#prev_2021|parent|25-64|46060194.737|1659|12886591.362|1659|27763.830462|7767.6861734
secondary_sector|after_index|no|bd_05#prev_2021|partner|25-64|8035127.509|674|-1482247.572|674|11921.554168|-2199.180374
secondary_sector|after_index|no|bd_05#prev_2021|pooled|25-64|65223279.912|3189.0846995|11636669.06|3189.0846995|20452.037515|3648.9056129
secondary_sector|after_index|no|bd_05#prev_2021|sibling|25-64|8571177.9275|697|-1621275.086|697|12297.242364|-2326.076163
secondary_sector|after_index|no|bd_05#prev_2021|child|65+|2897985.9864|192|713646.42896|192|15093.677013|3716.9084841
secondary_sector|after_index|no|bd_05#prev_2021|partner|65+|7481423.8819|212|2839707.0204|212|35289.735292|13394.844436
secondary_sector|after_index|no|bd_05#prev_2021|pooled|65+|10379409.868|404|3553353.4494|404|25691.608585|8795.4293301
secondary_sector|after_index|yes|bd_05#prev_2021|father|0-24|49649187.52|4041|10047075.633|4041|12286.361673|2486.2844922
secondary_sector|after_index|yes|bd_05#prev_2021|mother|0-24|69713926.409|4227|23561616.153|4227|16492.530497|5574.0752668
secondary_sector|after_index|yes|bd_05#prev_2021|child|25-64|2556779.7381|158.08469945|1231650.2335|158.08469945|16173.480083|7791.07806
secondary_sector|after_index|yes|bd_05#prev_2021|parent|25-64|43134763.843|1579|8322007.0707|1579|27317.773175|5270.4287971
secondary_sector|after_index|yes|bd_05#prev_2021|partner|25-64|8028868.9108|672|85835.14707|672|11947.721593|127.73087362
secondary_sector|after_index|yes|bd_05#prev_2021|pooled|25-64|57670096.549|2788.0846995|8397989.5733|2788.0846995|20684.485145|3012.0998745
secondary_sector|after_index|yes|bd_05#prev_2021|sibling|25-64|3949684.0565|379|-1241502.878|379|10421.329964|-3275.733187
secondary_sector|after_index|yes|bd_05#prev_2021|child|65+|2897985.9864|192|-416236.2602|192|15093.677013|-2167.897189
secondary_sector|after_index|yes|bd_05#prev_2021|partner|65+|7453010.8169|211|-342788.8498|211|35322.326146|-1624.591705
secondary_sector|after_index|yes|bd_05#prev_2021|pooled|65+|10350996.803|403|-759025.11|403|25684.855591|-1883.436998
secondary_sector|before_index|no|bd_05#prev_2021|father|0-24|42607885.236|4061|12065183.89|4061|10491.968785|2970.9883994
secondary_sector|before_index|no|bd_05#prev_2021|mother|0-24|62707835.899|4249|17036231.887|4249|14758.257449|4009.4685541
secondary_sector|before_index|no|bd_05#prev_2021|child|25-64|2350178.4156|159.08469945|1711456.2972|159.08469945|14773.126666|10758.145209
secondary_sector|before_index|no|bd_05#prev_2021|parent|25-64|38848045.068|1659|7999329.6031|1659|23416.543139|4821.7779404
secondary_sector|before_index|no|bd_05#prev_2021|partner|25-64|7803396.7782|674|985202.97859|674|11577.740027|1461.7254875
secondary_sector|before_index|no|bd_05#prev_2021|pooled|25-64|61527247.515|3189.0846995|11880383.071|3189.0846995|19293.07413|3725.3269168
secondary_sector|before_index|no|bd_05#prev_2021|sibling|25-64|12525627.253|697|1184394.1918|697|17970.770807|1699.2743068
secondary_sector|before_index|no|bd_05#prev_2021|child|65+|2515761.4095|192|444017.34664|192|13102.924008|2312.5903471
secondary_sector|before_index|no|bd_05#prev_2021|partner|65+|5632174.857|212|-711414.6595|212|26566.862533|-3355.729526
secondary_sector|before_index|no|bd_05#prev_2021|pooled|65+|8147936.2665|404|-267397.3129|404|20168.159076|-661.8745369
secondary_sector|before_index|yes|bd_05#prev_2021|father|0-24|42542036.494|4041|4156974.0633|4041|10527.601211|1028.6993475
secondary_sector|before_index|yes|bd_05#prev_2021|mother|0-24|62620987.116|4227|9918705.6377|4227|14814.52262|2346.5118613
secondary_sector|before_index|yes|bd_05#prev_2021|child|25-64|2333088.9115|158.08469945|1071018.7971|158.08469945|14758.473904|6774.9681075
secondary_sector|before_index|yes|bd_05#prev_2021|parent|25-64|36958052.71|1579|7913572.054|1579|23405.986517|5011.7619088
secondary_sector|before_index|yes|bd_05#prev_2021|partner|25-64|7803396.7782|672|1101261.418|672|11612.197587|1638.781872
secondary_sector|before_index|yes|bd_05#prev_2021|pooled|25-64|52952829.383|2788.0846995|11219883.506|2788.0846995|18992.546888|4024.2262037
secondary_sector|before_index|yes|bd_05#prev_2021|sibling|25-64|5858290.9828|379|1134031.2367|379|15457.232145|2992.1668514
secondary_sector|before_index|yes|bd_05#prev_2021|child|65+|2515761.4095|192|-98235.62051|192|13102.924008|-511.6438568
secondary_sector|before_index|yes|bd_05#prev_2021|partner|65+|5628234.8849|211|1415226.4496|211|26674.098981|6707.2343585
secondary_sector|before_index|yes|bd_05#prev_2021|pooled|65+|8143996.2944|403|1316990.8291|403|20208.42753|3267.967318
secondary_sector|after_index|no|bd_06#inc_2016_2021|father|0-24|642968.37531|27|506925.84497|27|23813.64353|18775.031295
secondary_sector|after_index|no|bd_06#inc_2016_2021|mother|0-24|415638.0154|28|-126561.379|28|14844.214836|-4520.04925
secondary_sector|after_index|no|bd_06#inc_2016_2021|child|25-64|13107724.53|565|4690504.8951|565|23199.512442|8301.7785754
secondary_sector|after_index|no|bd_06#inc_2016_2021|parent|25-64|9131236.2818|263|2242957.5632|263|34719.529589|8528.3557536
secondary_sector|after_index|no|bd_06#inc_2016_2021|partner|25-64|28402530.256|1498|8461676.5231|1498|18960.300572|5648.6492143
secondary_sector|after_index|no|bd_06#inc_2016_2021|pooled|25-64|59831026.426|2829|11997655.586|2829|21149.178659|4240.9528405
secondary_sector|after_index|no|bd_06#inc_2016_2021|sibling|25-64|9189535.3582|503|-3397483.396|503|18269.453993|-6754.44015
secondary_sector|after_index|no|bd_06#inc_2016_2021|child|65+|364296575.23|22503|7108685.9514|22503|16188.800392|315.89947791
secondary_sector|after_index|no|bd_06#inc_2016_2021|partner|65+|678508027.12|20535|-10050745.69|20535|33041.540157|-489.4446406
secondary_sector|after_index|no|bd_06#inc_2016_2021|pooled|65+|1042804602.3|43038|-2942059.743|43038|24229.85739|-68.35958323
secondary_sector|after_index|yes|bd_06#inc_2016_2021|father|0-24|642968.37531|27|605257.98478|27|23813.64353|22416.962399
secondary_sector|after_index|yes|bd_06#inc_2016_2021|mother|0-24|415638.0154|28|143190.85039|28|14844.214836|5113.9589426
secondary_sector|after_index|yes|bd_06#inc_2016_2021|child|25-64|13095900.084|551|6786382.2455|551|23767.513763|12316.483204
secondary_sector|after_index|yes|bd_06#inc_2016_2021|parent|25-64|7660918.5307|234|931671.77325|234|32738.96808|3981.5033045
secondary_sector|after_index|yes|bd_06#inc_2016_2021|partner|25-64|28401785.979|1497|-2608681.166|1497|18972.468924|-1742.605989
secondary_sector|after_index|yes|bd_06#inc_2016_2021|pooled|25-64|54142700.081|2630|1931477.4887|2630|20586.577978|734.40208697
secondary_sector|after_index|yes|bd_06#inc_2016_2021|sibling|25-64|4984095.4874|348|-3177895.364|348|14322.11347|-9131.88323
secondary_sector|after_index|yes|bd_06#inc_2016_2021|child|65+|362509078.81|22352|12514925.759|22352|16218.194292|559.90183244
secondary_sector|after_index|yes|bd_06#inc_2016_2021|partner|65+|674554271.77|20423|31330792.475|20423|33029.147127|1534.0935453
secondary_sector|after_index|yes|bd_06#inc_2016_2021|pooled|65+|1037063350.6|42775|43845718.234|42775|24244.61369|1025.0314023
secondary_sector|before_index|no|bd_06#inc_2016_2021|father|0-24|594367.47197|27|245015.03829|27|22013.610073|9074.6310478
secondary_sector|before_index|no|bd_06#inc_2016_2021|mother|0-24|486633.20978|28|3698.92365|28|17379.757492|132.10441607
secondary_sector|before_index|no|bd_06#inc_2016_2021|child|25-64|10578801.452|565|5107207.2415|565|18723.542393|9039.3048523
secondary_sector|before_index|no|bd_06#inc_2016_2021|parent|25-64|8802511.087|263|306209.10656|263|33469.623905|1164.2931808
secondary_sector|before_index|no|bd_06#inc_2016_2021|partner|25-64|24188224.474|1498|696228.81581|1498|16147.012332|464.77224019
secondary_sector|before_index|no|bd_06#inc_2016_2021|pooled|25-64|53401940.077|2829|1970710.3655|2829|18876.613671|696.61023878
secondary_sector|before_index|no|bd_06#inc_2016_2021|sibling|25-64|9832403.0638|503|-4138934.798|503|19547.521002|-8228.498605
secondary_sector|before_index|no|bd_06#inc_2016_2021|child|65+|326918364.17|22503|8648774.0153|22503|14527.768038|384.33871107
secondary_sector|before_index|no|bd_06#inc_2016_2021|partner|65+|632223360.13|20535|62303564.753|20535|30787.599714|3034.0182495
secondary_sector|before_index|no|bd_06#inc_2016_2021|pooled|65+|959141724.3|43038|70952338.768|43038|22285.926955|1648.5974898
secondary_sector|before_index|yes|bd_06#inc_2016_2021|father|0-24|594367.47197|27|402897.35466|27|22013.610073|14922.124247
secondary_sector|before_index|yes|bd_06#inc_2016_2021|mother|0-24|486633.20978|28|217755.21332|28|17379.757492|7776.9719043
secondary_sector|before_index|yes|bd_06#inc_2016_2021|child|25-64|10380680.69|551|1761276.5173|551|18839.710871|3196.5091058
secondary_sector|before_index|yes|bd_06#inc_2016_2021|parent|25-64|8157222.7473|234|2928137.6624|234|34859.926271|12513.408814
secondary_sector|before_index|yes|bd_06#inc_2016_2021|partner|25-64|24188224.474|1497|2375808.1678|1497|16157.79858|1587.0462043
secondary_sector|before_index|yes|bd_06#inc_2016_2021|pooled|25-64|49270506.024|2630|5088128.6244|2630|18734.032709|1934.6496671
secondary_sector|before_index|yes|bd_06#inc_2016_2021|sibling|25-64|6544378.1134|348|-1977093.723|348|18805.684234|-5681.303802
secondary_sector|before_index|yes|bd_06#inc_2016_2021|child|65+|325216631.09|22352|12088363.311|22352|14549.777697|540.81797205
secondary_sector|before_index|yes|bd_06#inc_2016_2021|partner|65+|627015548.53|20423|78025046.043|20423|30701.44193|3820.4497891
secondary_sector|before_index|yes|bd_06#inc_2016_2021|pooled|65+|952232179.62|42775|90113409.354|42775|22261.418577|2106.6840293
secondary_sector|after_index|no|bd_06#prev_2021|father|0-24|986759.92829|63|-371720.4336|63|15662.856005|-5900.324343
secondary_sector|after_index|no|bd_06#prev_2021|mother|0-24|450513.71125|59|51271.062069|59|7635.8256144|869.00105201
secondary_sector|after_index|no|bd_06#prev_2021|child|25-64|9146251.8797|688|558241.86165|688|13293.970755|811.39805473
secondary_sector|after_index|no|bd_06#prev_2021|parent|25-64|9593225.319|402|-3465897.496|402|23863.744575|-8621.635563
secondary_sector|after_index|no|bd_06#prev_2021|partner|25-64|26485056.165|1423|-1590836.748|1423|18612.126609|-1117.945712
secondary_sector|after_index|no|bd_06#prev_2021|pooled|25-64|58491132.932|3221|-5139478.956|3221|18159.308579|-1595.615944
secondary_sector|after_index|no|bd_06#prev_2021|sibling|25-64|13266599.568|708|-640986.5739|708|18738.134983|-905.3482682
secondary_sector|after_index|no|bd_06#prev_2021|child|65+|369386866.98|20719|61944165.239|20719|17828.41194|2989.7275563
secondary_sector|after_index|no|bd_06#prev_2021|partner|65+|458906053.94|13571|13771109.89|13571|33815.198139|1014.7454049
secondary_sector|after_index|no|bd_06#prev_2021|pooled|65+|828292920.92|34290|75715275.129|34290|24155.524086|2208.0861805
secondary_sector|after_index|yes|bd_06#prev_2021|father|0-24|984751.70389|62|502202.96607|62|15883.091998|8100.0478398
secondary_sector|after_index|yes|bd_06#prev_2021|mother|0-24|450513.71125|58|31635.569281|58|7767.4777801|545.44084967
secondary_sector|after_index|yes|bd_06#prev_2021|child|25-64|9020841.5762|675|827775.08279|675|13364.209742|1226.333456
secondary_sector|after_index|yes|bd_06#prev_2021|parent|25-64|8422128.825|351|-2774508.72|351|23994.669017|-7904.583249
secondary_sector|after_index|yes|bd_06#prev_2021|partner|25-64|26474428.024|1420|5855462.1757|1420|18643.963397|4123.5649124
secondary_sector|after_index|yes|bd_06#prev_2021|pooled|25-64|52752025.286|2935|1180245.4479|2935|17973.432806|402.12792092
secondary_sector|after_index|yes|bd_06#prev_2021|sibling|25-64|8834626.8607|489|-2728483.09|489|18066.721597|-5579.720021
secondary_sector|after_index|yes|bd_06#prev_2021|child|65+|366040263.7|20595|44214022.783|20595|17773.258738|2146.8328615
secondary_sector|after_index|yes|bd_06#prev_2021|partner|65+|454002432.29|13471|20176703.219|13471|33702.207133|1497.7880795
secondary_sector|after_index|yes|bd_06#prev_2021|pooled|65+|820042695.99|34066|64390726.002|34066|24072.174485|1890.1757178
secondary_sector|before_index|no|bd_06#prev_2021|father|0-24|809495.9379|63|48721.25621|63|12849.141871|773.35327317
secondary_sector|before_index|no|bd_06#prev_2021|mother|0-24|497927.02972|59|-105131.4688|59|8439.4411818|-1781.889302
secondary_sector|before_index|no|bd_06#prev_2021|child|25-64|11336687.496|688|3821032.7372|688|16477.743453|5553.8266529
secondary_sector|before_index|no|bd_06#prev_2021|parent|25-64|9038846.4557|402|-1514679.916|402|22484.692676|-3767.860487
secondary_sector|before_index|no|bd_06#prev_2021|partner|25-64|25716753.104|1423|1696424.38|1423|18072.208787|1192.1464371
secondary_sector|before_index|no|bd_06#prev_2021|pooled|25-64|62059940.701|3221|3356186.2325|3221|19267.289879|1041.9702678
secondary_sector|before_index|no|bd_06#prev_2021|sibling|25-64|15967653.646|708|-646590.9687|708|22553.183115|-913.2640801
secondary_sector|before_index|no|bd_06#prev_2021|child|65+|328906326.24|20719|27714691.161|20719|15874.623594|1337.646178
secondary_sector|before_index|no|bd_06#prev_2021|partner|65+|401968964.9|13571|29743027.286|13571|29619.701194|2191.6606946
secondary_sector|before_index|no|bd_06#prev_2021|pooled|65+|730875291.14|34290|57457718.447|34290|21314.531675|1675.6406663
secondary_sector|before_index|yes|bd_06#prev_2021|father|0-24|809495.9379|62|48770.467243|62|13056.386095|786.6204394
secondary_sector|before_index|yes|bd_06#prev_2021|mother|0-24|497927.02972|58|63694.086958|58|8584.9487883|1098.1739131
secondary_sector|before_index|yes|bd_06#prev_2021|child|25-64|11322850.385|675|6306031.12|675|16774.593162|9342.268326
secondary_sector|before_index|yes|bd_06#prev_2021|parent|25-64|7384470.5566|351|-2193940.242|351|21038.377654|-6250.541999
secondary_sector|before_index|yes|bd_06#prev_2021|partner|25-64|25713853.942|1420|7484240.8981|1420|18108.347847|5270.5921817
secondary_sector|before_index|yes|bd_06#prev_2021|pooled|25-64|53548606.06|2935|10523427.229|2935|18244.840225|3585.4947969
secondary_sector|before_index|yes|bd_06#prev_2021|sibling|25-64|9127431.1771|489|-1072904.548|489|18665.50343|-2194.07883
secondary_sector|before_index|yes|bd_06#prev_2021|child|65+|326710745.67|20595|29574510.989|20595|15863.595323|1436.004418
secondary_sector|before_index|yes|bd_06#prev_2021|partner|65+|398204550.28|13471|44655712.111|13471|29560.132899|3314.9515338
secondary_sector|before_index|yes|bd_06#prev_2021|pooled|65+|724915295.95|34066|74230223.101|34066|21279.730404|2179.0120091
secondary_sector|after_index|no|bd_07#inc_2016_2021|father|0-24|275055284.71|23140|27558827.13|23140|11886.572373|1190.9605501
secondary_sector|after_index|no|bd_07#inc_2016_2021|mother|0-24|240419528.08|20475|31893960.697|20475|11742.101494|1557.7025982
secondary_sector|after_index|no|bd_07#inc_2016_2021|child|25-64|155210935.92|18876.01968|23415381.3|18876.01968|8222.6517325|1240.4829883
secondary_sector|after_index|no|bd_07#inc_2016_2021|parent|25-64|340229329.4|15232|3143034.6884|15232|22336.484336|206.3441891
secondary_sector|after_index|no|bd_07#inc_2016_2021|partner|25-64|510074145.81|41183|83517249.969|41183|12385.550975|2027.954495
secondary_sector|after_index|no|bd_07#inc_2016_2021|pooled|25-64|1144722033.6|86195.01968|110991118.25|86195.01968|13280.605281|1287.6743768
secondary_sector|after_index|no|bd_07#inc_2016_2021|sibling|25-64|139207622.41|10904|915452.29495|10904|12766.656494|83.955639669
secondary_sector|after_index|no|bd_07#inc_2016_2021|child|65+|387917036.57|30596|24844374.421|30596|12678.684683|812.01380641
secondary_sector|after_index|no|bd_07#inc_2016_2021|partner|65+|720285379.16|21584|80492675.161|21584|33371.264787|3729.275165
secondary_sector|after_index|no|bd_07#inc_2016_2021|pooled|65+|1108202415.7|52180|105337049.58|52180|21238.068527|2018.7245991
secondary_sector|after_index|yes|bd_07#inc_2016_2021|father|0-24|272998297.99|23002|38665795.682|23002|11868.459177|1680.9753796
secondary_sector|after_index|yes|bd_07#inc_2016_2021|mother|0-24|238147022.44|20330|28944896.096|20330|11714.068984|1423.7528823
secondary_sector|after_index|yes|bd_07#inc_2016_2021|child|25-64|152911970.79|18575.891264|16243357.274|18575.891264|8231.7434254|874.4321897
secondary_sector|after_index|yes|bd_07#inc_2016_2021|parent|25-64|311685046.05|14252|20744268.018|14252|21869.565398|1455.533821
secondary_sector|after_index|yes|bd_07#inc_2016_2021|partner|25-64|505092625.88|41009|77521991.333|41009|12316.628688|1890.3653182
secondary_sector|after_index|yes|bd_07#inc_2016_2021|pooled|25-64|1058890963.9|81140.891264|107880416.02|81140.891264|13050.028751|1329.5443806
secondary_sector|after_index|yes|bd_07#inc_2016_2021|sibling|25-64|89201321.208|7304|-6629200.608|7304|12212.667197|-907.6123504
secondary_sector|after_index|yes|bd_07#inc_2016_2021|child|65+|386099206.89|30409|4218858.7857|30409|12696.872863|138.73717602
secondary_sector|after_index|yes|bd_07#inc_2016_2021|partner|65+|716651482.96|21474|74787683.119|21474|33372.985143|3482.7085368
secondary_sector|after_index|yes|bd_07#inc_2016_2021|pooled|65+|1102750689.8|51883|79006541.905|51883|21254.566811|1522.7828365
secondary_sector|before_index|no|bd_07#inc_2016_2021|father|0-24|247845958.93|23140|22763511.968|23140|10710.715598|983.72998997
secondary_sector|before_index|no|bd_07#inc_2016_2021|mother|0-24|224953945.42|20475|23293200.576|20475|10986.761681|1137.6410538
secondary_sector|before_index|no|bd_07#inc_2016_2021|child|25-64|157834547.95|18876.01968|19983651.602|18876.01968|8361.6435364|1058.6793159
secondary_sector|before_index|no|bd_07#inc_2016_2021|parent|25-64|294082000.67|15232|23379830.476|15232|19306.854036|1534.9153411
secondary_sector|before_index|no|bd_07#inc_2016_2021|partner|25-64|507996526.77|41183|105078080.41|41183|12335.102512|2551.4916447
secondary_sector|before_index|no|bd_07#inc_2016_2021|pooled|25-64|1103532276.1|86195.01968|167993145.46|86195.01968|12802.738258|1948.9890029
secondary_sector|before_index|no|bd_07#inc_2016_2021|sibling|25-64|143619200.74|10904|19551582.975|10904|13171.23998|1793.0652031
secondary_sector|before_index|no|bd_07#inc_2016_2021|child|65+|353851380.32|30596|20397521.469|30596|11565.2824|666.67281568
secondary_sector|before_index|no|bd_07#inc_2016_2021|partner|65+|716663256.1|21584|195634298.61|21584|33203.449597|9063.8574228
secondary_sector|before_index|no|bd_07#inc_2016_2021|pooled|65+|1070514636.4|52180|216031820.08|52180|20515.803688|4140.1268701
secondary_sector|before_index|yes|bd_07#inc_2016_2021|father|0-24|246442859.12|23002|29026747.571|23002|10713.975268|1261.9227707
secondary_sector|before_index|yes|bd_07#inc_2016_2021|mother|0-24|223364241.62|20330|35247233.521|20330|10986.927773|1733.7547231
secondary_sector|before_index|yes|bd_07#inc_2016_2021|child|25-64|154865119|18575.891264|11224081.677|18575.891264|8336.8876786|604.22843339
secondary_sector|before_index|yes|bd_07#inc_2016_2021|parent|25-64|272699828.15|14252|18556839.349|14252|19134.144551|1302.0515962
secondary_sector|before_index|yes|bd_07#inc_2016_2021|partner|25-64|501676847.98|41009|104443019.98|41009|12233.335316|2546.8316706
secondary_sector|before_index|yes|bd_07#inc_2016_2021|pooled|25-64|1021553829.6|81140.891264|147009161.64|81140.891264|12589.876864|1811.7765204
